a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60
0.6,28.4572999436326,28.5303778940913,28.6021498429488,28.6727414963132,28.7422753894232,28.8108710459329,28.8786451166056,28.9457115006256,29.0121814523906,29.0781636763177,29.1437644118929
0.602,28.5939655063527,28.6680178932461,28.7407530859127,28.8122984701769,28.8827782455756,28.9523135848514,29.0210227727596,29.0890213274343,29.1564221072011,29.2233354053953,29.2898690354373
0.604,28.7319488172322,28.8069909193478,28.8807045094954,28.9532186767403,29.0246593086652,29.0951492510578,29.1648084468208,29.2337540573814,29.3021005695159,29.3699598901733,29.4374414315708
0.606,28.8712690399741,28.9473164464416,29.0220238969988,29.0955222079238,29.1679389790523,29.2393987536474,29.3100231574004,29.3799310198738,29.4492384813277,29.5180590875422,29.5865038749278
0.608,29.0119457115166,29.0890143295619,29.1647314204743,29.2392295521732,29.3126380614262,29.3850832138868,29.4566883431747,29.5275739723402,29.5978579206845,29.6676553985719,29.7370790925513
0.61,29.1539987511663,29.2321048140985,29.3088476503222,29.384361604295,29.4587777748774,29.5322241755254,29.6048258734376,29.676705111029,29.7479814127356,29.81877167981,29.8891902754464
0.612,29.2974484700015,29.37660854544,29.4543935651771,29.5309396755845,29.6063797632713,29.6808436154174,29.7544580589736,29.827347082134,29.8996319411152,29.9714312549255,30.0428610904904
0.614,29.4423155805545,29.5225465789047,29.6013905620893,29.67898550426,29.7554661059365,29.8309639544655,29.9056076632606,29.9795229932611,30.0528329596743,30.1256579267128,30.1981156927118
0.616,29.5886212067816,29.669940389969,29.7498604670119,29.8285212662104,29.9060593286755,29.9826080688986,30.0582979140168,30.133256425246,30.2076084045759,30.2814759894659,30.3549787379501
0.618,29.7363868943325,29.8188118848032,29.8998255456055,29.9795695860705,30.0581824151127,30.1357993018943,30.2125525151014,30.2885714443382,30.3639827067643,30.4389102417398,30.5134753959131
0.62,29.8856346211282,29.9691834111258,30.0513085143703,30.1321535486333,30.2118588183894,30.2905614755599,30.3683956587844,30.4454926147627,30.5219808048233,30.5979859995097,30.6736313636428
0.622,30.0363868082593,30.1210777693881,30.2043325521191,30.2862967106127,30.3671124732191,30.4469189032831,30.5258520383963,30.6040450116731,30.6816281582382,30.7587291097452,30.8354728794085
0.624,30.1886663312153,30.2745182243001,30.3589213118009,30.4420231127686,30.5239678083161,30.6048964024674,30.6849468613743,30.7642542345121,30.8429507610742,30.9211659644143,30.9990267370403
0.626,30.3424965314568,30.4295285167103,30.5150989326911,30.5993572924081,30.6824497592112,30.7645193076658,30.8457058627173,30.9261464207925,31.0059751560892,31.0853235149315,31.1643203007202
0.628,30.4979012283444,30.5861328758523,30.6728900529574,30.7583242962754,30.8425837814681,30.9258134841266,31.0081553188656,31.0897482603155,31.1707284492948,31.2512292870688,31.3313815202494
0.63,30.6549047314339,30.7443560319707,30.8323198226197,30.9189496938459,31.0043958643155,31.0888053417676,31.1723220620211,31.2550870098418,31.3372383249847,31.4189113963462,31.5002389468067
0.632,30.8135318531549,30.9042232293419,30.993413916914,31.0812595910381,31.1679125447101,31.2535218495941,31.3382334949247,31.4221905082329,31.5055330612452,31.5883985639185,31.6709217492199
0.634,30.9738079218836,31.0657602397016,31.1561985500782,31.2452806443601,31.3331609218468,31.4199905505769,31.505917606107,31.5910871920804,31.6756415459685,31.7597201329796,31.8434597307668
0.636,31.1357587954261,31.2289933760961,31.320700489574,31.4110400755053,31.5001686721324,31.5882395770082,31.6754029856312,31.7618061118408,31.8475932933869,31.9329060857016,32.0178833465291
0.638,31.2994108749267,31.3939495071727,31.4869470707621,31.5785656864151,31.6689640646405,31.7582976663528,31.846718841346,31.9343769484963,32.021418461147,32.1079870607312,32.194223721317
0.64,31.4647911192166,31.5606560719241,31.6549662120455,31.7478858748262,31.839575977065,31.9301941776139,32.0198950156684,32.1088300307609,32.1971478679459,32.2849943712631,32.3725126681902
0.642,31.6319270596201,31.7291410949059,31.8247864305017,31.9190296503197,32.0120339121926,32.1039591082326,32.1949620029164,32.2851963528526,32.374813011751,32.4639600237151,32.5527827075953
0.644,31.8008468152346,31.8994332019433,31.996436858019,32.0920266508922,32.1863680149124,32.2796231115413,32.371950967213,32.4635075928542,32.5544460886245,32.6449167370251,32.7350670871463
0.646,31.9715791087029,32.0715616363459,32.1699472579583,32.2669071600685,32.3626090897838,32.457217514794,32.5508937609832,32.6437961316854,32.7360800121781,32.8278979625976,32.9193998020716
0.648,32.1441532824956,32.2455562756505,32.3453480423595,32.4437021245758,32.5407886191849,32.6367743377928,32.7318229440675,32.8260950727092,32.9197484336819,33.0129379049233,33.1058156163552
0.65,32.3185993157243,32.4214476489114,32.5226702897135,32.6224431726026,32.7209387820628,32.8183263121373,32.9147718034757,33.0104382619988,33.1054857628526,33.2000715428992,33.2943500845989
0.652,32.4949478415041,32.5992669545592,32.7019457633215,32.8031626326633,32.9030924733099,33.0019069011182,33.0997743738058,33.1968603092906,33.293327189349,33.3893346518768,33.4850395746351
0.654,32.6732301648876,32.7790460788503,32.8832069302647,32.9858935530937,33.0872833237905,33.1875503202824,33.2868654583558,33.38539660965,33.4833087050027,33.5807638264681,33.6779212909192
0.656,32.8534782813931,32.9608176149303,33.0664869810081,33.1706697222002,33.2735457210433,33.3752915586953,33.4760806509537,33.5760833658792,33.6754671268131,33.7743965041391,33.8730332987352
0.658,33.0357248961477,33.1446148825345,33.2518198496627,33.3575256890911,33.4619148306864,33.5651664009289,33.6674563585361,33.7689576116962,33.8698401207379,33.9702709896239,34.0704145492453
0.66,33.2200034436724,33.3304719483506,33.4392402349333,33.546496785214,33.6524266185536,33.757211449803,33.8610298245055,33.9640572357172,34.0664662263114,34.1684264801916,34.2701049054196
0.662,33.4063481083317,33.5184236470713,33.6287836217778,33.7376191466299,33.84511787359,33.951464149912,34.0568391528964,34.1614210062736,34.265384882125,34.3689030918021,34.4721451688822
0.664,33.5947938454755,33.7085056031613,33.820486303807,33.9309297370526,34.0400262315384,34.1479628119676,34.2549233333845,34.3610885970985,34.4666364522029,34.5717418861865,34.6765771077105
0.666,33.7853764033005,33.9007542533699,34.0143854064547,34.1264663716834,34.2371901994485,34.3467466379907,34.4553222671729,34.5631006139193,34.670262253314,34.7769848988915,34.8834434852288
0.668,33.9781323454592,34.0952068700175,34.2105189109488,34.3242677418754,34.4366491810421,34.547855747389,34.6580767937917,34.7674986219919,34.8763045832546,34.9846751683272,35.092788089837
0.67,34.1730990744471,34.2919015850879,34.4089256791162,34.524373440659,34.6384435029691,34.7513312039535,34.8632287188483,34.9743251746168,35.0848067501463,35.1948567658604,35.3046557659187
0.672,34.3703148557998,34.4908774151594,34.6096454790557,34.7268239891655,34.8426144419926,34.9572150438155,35.0708208427685,35.1836238426795,35.2958131027884,35.4075748269989,35.5190924458742
0.674,34.5698188431324,34.6921742872077,34.8127190117136,34.9316608639854,35.049204253139,35.165550304402,35.2808969905693,35.3954392452551,35.5093690621123,35.6228755837116,35.7361451833264
0.676,34.7716511040546,34.8958330653181,35.0181879384003,35.1389265254993,35.2582561988559,35.3763810544319,35.4935020427083,35.6098170813255,35.7255211537831,35.8408063979334,35.95586218755
0.678,34.9758526470007,35.101895578343,35.2260949092873,35.3486644472245,35.469814579219,35.5897524249969,35.7086819670532,35.8268041626545,35.9443170419979,36.0614157963066,36.1782928591779
0.68,35.1824654490079,35.3104046485452,35.4364835929234,35.5609191462163,35.683924763232,35.8057106417733,35.9264838520212,36.046448447871,36.1658055645323,36.2847535062122,36.4034878272381
0.682,35.3915324844869,35.5214041212676,35.6493987068161,35.7757362145721,35.9006332212664,36.0243030584134,36.146955940937,36.2687990778134,36.3900367690903,36.5108704931458,36.6314989875825
0.684,35.6030977550217,35.7349388956728,35.8648860491203,35.993162352083,36.1199875586899,36.2455781911655,36.3701476676634,36.4939064121881,36.6170619510121,36.7398189994994,36.8623795427658
0.686,35.8172063202465,35.9510549565968,36.0829925314836,36.213245400083,36.3420365507346,36.4695857547778,36.5961096935586,36.7218220676008,36.8469336924025,36.9716525848094,37.0961840434414
0.688,36.0339043298413,36.1697994075665,36.303766213096,36.4360343765464,36.5668301786581,36.696376699741,36.8248939458186,36.9525989570213,37.0797059027395,37.2064261675369,37.3329684313399
0.69,36.2532390566969,36.3912205050282,36.5272563359978,36.6615795124893,36.7944196672547,36.9260032509273,37.0565536572665,37.1862913307436,37.3154338610317,37.4441960684478,37.572790083903
0.692,36.4752589312973,36.6153676938415,36.7535133616979,36.889932289729,37.0248575237749,37.1585189476898,37.2911434076512,37.4229548189092,37.5541742595919,37.6850200556656,37.8157078606464
0.694,36.7000135773731,36.8422916440919,36.9825890091622,37.1211454800648,37.258197578316,37.3939786854839,37.5287191665243,37.6626464756634,37.7959852495001,37.9289573914724,38.0617821513316
0.696,36.9275538488807,37.0720442892803,37.2145362942294,37.3552731859387,37.4944950257489,37.6324387590817,37.7693383377647,37.9054248250182,38.0409264878336,38.1760688809371,38.3110749260277
0.698,37.1579318683657,37.3046788659506,37.4494095705203,37.5923708826453,37.7338064692492,37.8739569074479,38.0130598058261,38.1513499084984,38.2890591867434,38.4264169224558,38.563649787152
0.7,37.3912010667701,37.5402499548171,37.6872645719042,37.8324954621583,37.9761899655056,38.1185923603551,38.259943983786,38.4004833346539,38.5404461644616,38.6800655602912,38.8195720235807
0.702,37.6274162247481,37.7788135234601,37.9281584565943,38.0757052786457,38.2217050716808,38.3664058868157,38.5100528632768,38.6528883305226,38.7951518983309,38.9370805392049,39.0789086669258
0.704,37.8666335155582,38.0204269706594,38.172149852943,38.3220601957528,38.4704128942047,38.617459845414,38.7634500663882,38.9086297951351,39.0532425799485,39.1975293612809,39.3417285500809
0.706,38.1089105496,38.2651491724389,38.4192989070174,38.5716216357301,38.7223761394845,38.871818236627,39.0202008996299,39.1677743551557,39.3147861725233,39.4614813450421,39.608102368143
0.708,38.3543064206724,38.5130405299005,38.6696673320322,38.8244526304938,38.9776591666188,39.1295467572243,39.2803724100523,39.4303904227607,39.5798524705527,39.7290076869693,39.8781027418233
0.71,38.6028817540292,38.7641630189286,38.9233184597292,39.0806178747063,39.2363280422106,39.3907128568462,39.5440334436256,39.6965482558581,39.8485131619273,40.000181525538,40.1518042834672
0.712,38.8546987563157,39.0185802418516,39.1803172937901,39.3401837809705,39.4984505973757,39.6553857968612,39.8112547059844,39.9663200207623,40.1208418925799,40.2750780078927,40.4292836658084
0.714,39.1098212674715,39.2763574811503,39.4407305653794,39.6032185372385,39.7640964870502,39.9236367116104,40.0821088256508,40.2397798574386,40.396914333802,40.5537743592876,40.7106196935919
0.716,39.3683148146913,39.5375617553083,39.7046267909155,39.8697921665367,40.0333372517072,40.1955386721542,40.3566704198538,40.5170039474444,40.6768082523564,40.8363499554276,40.9958933782042
0.718,39.6302466685391,39.802261876906,39.9720763321766,40.1399765891192,40.3062463815954,40.4711667526396,40.6350161630711,40.7980705846946,40.9606035835224,41.1228863978525,41.2851880154618
0.72,39.8956859013168,40.0705285130623,40.2431514588508,40.4138456871639,40.5828993836226,40.7505980994153,40.9172248584252,41.0830602491923,41.2483825072182,41.4134675925142,41.5785892667124
0.722,40.1647034477935,40.3424342483368,40.5179264136478,40.6914753721343,40.8633738510117,41.0339120030293,41.2033775120737,41.3720556838684,41.5402295273522,41.7081798317069,41.8761852434165
0.724,40.4373721684083,40.6180536502096,40.7964774800958,40.9729436549358,41.1477495358629,41.3211899732479,41.4935574107411,41.6651419746859,41.8362315545644,42.0071118795173,42.1780665953834
0.726,40.7137669150637,40.8974633372627,41.0788830531529,41.2583307190033,41.4361084247664,41.6125158172476,41.787850202548,41.9624066341704,42.1364779925283,42.3103550609726,42.4843266028493
0.728,40.9939645996355,41.1807420501943,41.3652237127705,41.5477189964621,41.7285348176146,41.9079757211354,42.0863439813021,42.2639396885401,42.441060827993,42.6180033550756,42.7950612725909
0.73,41.2780442653305,41.4679707258039,41.6555823005542,41.8411932475171,42.0251154097747,42.2076583349666,42.389129374427,42.5698337686168,42.7500747247558,42.9301534919244,43.1103694382858
0.732,41.5660871610304,41.7592325740943,41.9500439996749,42.1388406432273,42.3259393777878,42.5116548614325,42.6962996347101,42.8801842047115,43.0636171217682,43.2469050541287,43.4303528653376
0.734,41.8581768187706,42.0546131586452,42.2486964181923,42.4407508518389,42.6310984687744,42.8200591484087,43.0079507360679,43.1950891256879,43.3817883355865,43.5683605827451,43.7551163604007
0.736,42.154399134507,42.3542004804211,42.5516296759615,42.7470161288537,42.9406870937337,43.1329677855579,43.3241814735329,43.5146495624208,43.7046916673964,43.8946256879694,44.0847678858519
0.738,42.454842452336,42.6580850651852,42.8589364953046,43.0577314110253,43.2548024249356,43.4504802051979,43.6450935676826,43.8389695558785,44.0324335148487,44.2258091648354,44.419418679471
0.74,42.7595976523414,42.9663600547041,43.1707122956383,43.3729944144818,43.573544497618,43.7726987876555,43.9707917737413,44.1681562700707,44.3651234889618,44.5620231141882,44.7591833796108
0.742,43.0687582422505,43.279121301933,43.4870552922608,43.6929057371905,43.8970163162105,44.0997289713406,44.3013839956012,44.5023201101224,44.7028745363608,44.9033830692126,45.1041801561495
0.744,43.3824204530947,43.5964674703886,43.8080665995121,44.0175689659885,44.2253239653242,44.4316793677894,44.6369814050231,44.8415748457438,45.0458030671392,45.2500081278183,45.4545308475431
0.746,43.7006833390802,43.9185001379245,44.1338503385367,44.3470907884194,44.5585767257571,44.7686618819411,44.9776985662937,45.1860377403885,45.3940290886477,45.6020210912,45.810361104309
0.748,44.0236488818856,44.2453239051392,44.4645137498885,44.6815811096289,44.8968871957813,45.1107918379258,45.3236535666331,45.5358296864072,45.7476763455324,45.9595486089105,46.171800539297
0.75,44.3514220996176,44.5770465086586,44.8001673112339,45.0211531745897,45.2403714179967,45.4581881106631,45.6749681526638,45.8910753465244,46.1068724663664,46.3227213308077,46.5389828851258
0.752,44.6841111606697,44.9137789395529,45.1409248604264,45.3659236959396,45.5891490120496,45.8109732635855,46.0317678732732,46.2519033019852,46.4717491172399,46.6916740662579,46.9120461591847
0.754,45.0218275027427,45.2556355671586,45.4869037242376,45.7160129877372,45.9433433135351,46.1692736928213,46.3941822292216,46.6184462077436,46.8424421626961,47.0665459510033,47.2911328366314
0.756,45.3646859573023,45.6027342685979,45.838224853053,46.071545105457,46.3030815194239,46.5332197781955,46.7623448298697,46.9908409550838,47.2190918344274,47.4474806221275,47.6763900318373
0.758,45.712804879766,45.9551965643027,46.1950129618561,46.432647992565,46.6684948403721,46.9029460414246,47.1363935574248,47.3692288420953,47.6018429081708,47.8346264015805,48.06796968877
0.76,46.0663062857286,46.3131477598709,46.5573966778468,46.7994536340406,47.0397186602966,47.2785913119117,47.5164707391295,47.7537557524457,47.9908448892725,48.2281364887579,48.4660287808276
0.762,46.4253159935567,46.6767170946019,46.9255086950604,47.1720982172303,47.4168927036268,47.6602989005684,47.9027233278448,48.1445723429286,48.3862522074204,48.6281691626568,48.8707295206782
0.764,46.7899637737021,47.046037897083,47.2994859363783,47.5507223004447,47.8001612106626,48.0482167821226,48.2953030915083,48.5418342402914,48.788224421077,49.0348879941708,49.2822395806934
0.766,47.160383505105,47.4212477482183,47.6794697233453,47.9354709897395,48.1896731215047,48.442497786399,48.6943668119822,48.9457022478837,49.1969264321834,49.448462069122,49.7007323246062
0.768,47.5367133390849,47.8024886521203,48.065605954237,48.3264941243446,48.5855822690472,48.8432997990907,49.1000764938363,49.3563425627038,49.6125287117384,49.8690662226682,50.1263870510641
0.77,47.9190958711401,48.189907215309,48.4580452908474,48.7239464712418,48.9880475815598,49.2507859725775,49.5125995836517,49.7739270034569,50.0352075369037,50.2968812857692,50.5593892497974
0.772,48.3076783211031,48.5836548346947,48.8569433544999,49.1279879294198,49.397233295419,49.6651249473816,49.9321092004692,50.1986332502839,50.4651452403259,50.73209434444,50.9999308711711
0.774,48.7026127221327,48.9838878948496,49.2624609318173,49.5387837443742,49.8133091785865,50.0864910848915,50.3587843780458,50.6306450968633,50.9025304724172,51.1748990125745,51.4482106099439
0.776,49.1040561190501,49.3907679751096,49.674764190822,49.9565047334569,50.2364507654739,50.5150647120306,50.7928103196365,51.0701527156369,51.3475584773883,51.6254957191738,51.9044342041153
0.778,49.5121707765641,49.8044620670814,50.0940249079776,50.3813275227193,50.6668396038776,50.95103237859,51.2343786660577,51.5173529369648,51.8004313838799,52.0840920108751,52.3688147498043
0.78,49.927124397965,50.2251428031704,50.5204207068218,50.813434795941,51.1046635147106,51.3945871279978,51.6836877778511,51.9724495430687,52.2613585111032,52.5509028707391,52.8415730331743
0.782,50.3490903549057,50.6529886967863,50.9541353088892,51.2530155565802,51.5501168653148,51.8459287823505,52.1409430324204,52.4356535776878,52.7305566914637,53.0261510543277,53.3229378804877
0.784,50.7782479289326,51.0881843949296,51.3953587976671,51.7002654034357,52.0034008571887,52.3052642425916,52.6063571370735,52.9071836724344,53.2082506107124,53.5100674441724,53.8131465274592
0.786,51.2147825654724,51.5309209439075,51.8442878963819,52.1553868208647,52.4647238290237,52.772807804782,53.0801504589761,53.3872663909099,53.6946731667454,54.0028914238206,54.3124450091578
0.788,51.6588861410313,51.9813960689853,52.3011262604685,52.618589484462,52.9343015760102,53.2487814934819,53.5625513730898,53.8761365917199,54.1900658482564,54.5048712727325,54.8210885718056
0.79,52.1107572444146,52.4398144688312,52.7660847856365,53.0900905831684,53.4123576864408,53.7334154133307,54.0537966292493,54.3740378116092,54.6946791345349,55.0162645833976,55.339342107921
0.792,52.5706014728339,52.9063881256772,53.2393819325121,53.5701151588503,53.8991238967122,54.2269481199954,54.5541317396188,54.881222670031,55.2087729178013,55.5373387021421,55.8674806163645
0.794,53.038631743828,53.3813366321822,53.7212440689059,54.0588964644636,54.3948404659132,54.7296270117453,55.0638113878597,55.3979532965611,55.7326169495748,56.068371195213,56.4057896889667
0.796,53.5150686239933,53.8648875360571,54.211905830833,54.5566763420009,54.8997565712677,55.2417087430013,55.5830998614424,55.9245017826788,56.2664913126845,56.6096503418466,56.9545660255475
0.798,54.0001406755885,54.357276703588,54.7116105034949,55.0637056215092,55.4141307258027,55.7634596613142,56.1122715086432,56.4611506595476,56.81068692066,57.161475656161,57.5141179792771
0.8,54.4940848221593,54.8587487032774,55.2206104235233,55.5802445425591,55.9382312197104,56.2951562693333,56.6516112218885,57.0081934035603,57.3655060463718,57.7247166424013,58.0912569423799
0.802,54.9971467344108,55.3695572109146,55.7391674038835,56.1065631996566,56.472336586989,56.8370857134508,57.2014149492328,57.5659349715495,57.9343058855018,58.3106731562688,58.6957838329458
0.804,55.5095812376488,55.8899654374853,56.2675531829391,56.6429420131958,57.0167360990667,57.3895463009348,57.7628604615731,58.1419982311615,58.5287602173701,58.9239132756719,59.3278908701762
0.806,56.0316527422096,56.4202465814361,56.8060498992985,57.1896722276809,57.5717302872477,57.9563231485728,58.3473273223718,58.7454029025118,59.1511749532752,59.5652413868233,59.9881802951268
0.808,56.5636356984056,56.9606843069277,57.3549505941848,57.7479236338156,58.1457615655931,58.5491838274167,58.9591438081675,59.3763218649154,59.8013504466956,60.2347112541917,60.6769727464477
0.81,57.1058150776312,57.511573249835,57.9176025015365,58.329062378454,58.7468360870652,59.1696478333262,59.5990652354985,60.0356980462003,60.4801318091022,60.9329351417727,61.3946664116956
0.812,57.6588313577281,58.07915340538,58.5056757479906,58.9373567483352,59.3754709953097,59.8178530803108,60.2669821565823,60.723378809932,61.1875852177358,61.6601598574759,62.1416553028377
0.814,58.2325326602288,58.6733696984081,59.1214096770743,59.5737183087929,60.0323401949138,60.4947640113221,60.9638787047702,61.4402527088874,61.9244408558867,62.4169909836792,62.918449889172
0.816,58.8336476505342,59.2954324820295,59.7648693273374,60.2380079962159,60.7174009677263,61.2001674544792,61.6896159850045,62.1862995245053,62.6907623104011,63.20354610811,63.7251957966765
0.818,59.4622277941701,59.9452593716058,60.4365652414241,60.9310550790066,61.4317257117064,61.9351300071872,62.445199704631,62.9624711743161,63.4874775260906,64.0207544645538,64.5628454577094
0.82,60.1187394076195,60.6236075669895,61.1371365399378,61.653073042336,62.1750686371438,62.6994813565223,63.2305188122727,63.7686964182027,64.3145387014729,64.8685777487857,65.4313579415956
0.822,60.8039749172048,61.3308428286463,61.8667259388286,62.4047060396516,62.9486012793977,63.4943271694852,64.0465808184713,64.6058760191562,65.1727333232837,65.7476850739381,66.3312797328902
0.824,61.5178821928799,62.0674212769829,62.6261972490598,63.186227744666,63.7521697635614,64.3196124961613,64.8934756415038,65.4742641211465,66.0624948155752,66.6587011397725,67.2634369088175
0.826,62.2616049337458,62.8338962641232,63.4156849646344,63.9984383758162,64.5867068935677,65.1760655453323,65.771700786767,66.374244061513,66.984127619073,67.6018441474455,68.2279551813511
0.828,63.0349497363202,63.6307581687791,64.2359107071207,64.841430370946,65.4525246824336,66.0642856080206,66.6821553486076,67.3066311819058,67.9382317688225,68.577651890486,69.2253674134106
0.83,63.8390968423121,64.4583729609437,65.0873784004552,65.7161593883015,66.3500120100949,66.9845332197607,67.624963357098,68.2717988546516,68.9255623878777,69.5868060248775,70.2562166652096
0.832,64.6740377737747,65.3176514946083,65.970391743678,66.6229083652122,67.2800797019048,67.937419691536,68.6006975460523,69.2701844133649,69.9463758184887,70.6298347601142,71.3211597744715
0.834,65.5405848636252,66.2087212554736,66.8858920173074,67.5621478657885,68.2430354722445,68.9237942783456,69.609973535339,70.302367022268,71.0012459748065,71.7071555554771,72.4207113421814
0.836,66.4393545018035,67.1322903459349,67.8342119440924,68.5346186122086,69.2393922432066,69.9439135697605,70.6535613334862,71.3689374566091,72.0907581625943,72.8193481339127,73.5553424168943
0.838,67.370687212094,68.0891881933367,68.8158673298656,69.5409843450767,70.2697675211967,70.9983898588508,71.731811763642,72.4705553785026,73.2155093796661,73.9670036952279,74.7256383080101
0.84,68.3352867990961,69.0797134823837,69.8314969930692,70.5816543115292,71.3348112354125,72.0878481275391,72.8453441549636,73.6078153914019,74.3761086261072,75.1507252207239,75.9321958954131
0.842,69.3340230105073,70.1045219976214,70.8818799813703,71.6572760064,72.4352844445044,73.2129263861356,73.9947906031944,74.7812533561402,75.5731772246529,76.3711277878364,77.1756239388521
0.844,70.3672481239718,71.1642839061607,71.9676090365386,72.7685108057851,73.5716512510633,74.3742760239756,75.1807963135623,75.9915081837298,76.8073491516201,77.6288388951707,78.4565433975767
0.846,71.4356506994413,72.2596841519525,73.089255003036,73.9160343446907,74.7445815102309,75.5725621715848,76.4040199549706,77.2392319856371,78.0792713788015,78.9244987983386,79.7755877606317
0.848,72.5399347655297,73.3914761208887,74.2475124366162,75.1005369071365,75.954759443511,76.808464074821,77.6651340259195,78.5251301422326,79.3896042267533,80.2587608570206,81.1335343257273
0.85,73.6808202504957,74.5603046686415,75.4430912016035,76.3227238291977,77.2028840328569,78.0826754814586,78.9648252326181,79.8499993158284,80.7390217299245,81.6322918937005,82.5310663303294
0.852,74.85904342761,75.7668558648894,76.67671689568,77.5833159154921,78.4896694279105,79.3959050407034,80.3037948797662,81.2144394679529,82.1282120140994,83.0459803722736,83.9687642939414
0.854,76.0753573754708,77.0119077659684,77.9491312889074,78.8830498696371,79.8159783141306,80.7488767161503,81.6828901444118,82.6191609385211,83.5578776866419,84.5004892778115,85.4473169855724
0.856,77.3305324538514,78.2963203273069,79.2610927775447,80.2226787392296,81.1825659065959,82.1423302127135,83.1029356039503,84.0648892395613,85.0291310505439,85.9964178461545,86.9675911901528
0.858,78.625356795694,79.6208149862403,80.6135455375418,81.6029723759238,82.5901209935964,83.5771198008281,84.5645236187994,85.5525298456292,86.5424030317283,87.5345546732294,88.5305187896978
0.86,79.9606368158897,80.9861923227739,82.0072822283708,83.0248275751052,84.0394247535313,85.0542761632546,86.0684199958027,87.0830370076677,88.0984189397378,89.1161007968631,90.1365243923252
0.862,81.3371977375136,82.3932713612281,83.4430191842644,84.4892800880483,85.5314071029185,86.5743052104667,87.6158604306529,88.6568950040849,89.6985086561299,90.7413636380892,91.786856692722
0.864,82.7560349900845,83.8428955188058,84.9215883773436,85.9968880951559,87.0671827571597,88.1381754402842,89.2073766774951,90.2753420748417,91.3430296203168,92.4116434706912,93.4820382392272
0.866,84.2181855196793,85.3364363620075,86.4442659363171,87.5486469948192,88.6472350584523,89.7470732196488,90.8439601912213,91.939043242102,93.0332471069205,94.1274866479694,95.2232446755935
0.868,85.724291792728,86.8743327289078,88.0117142719023,89.145798867077,90.2729308724176,91.4014655000477,92.5266768716233,93.6490981804047,94.7697812644342,95.8901955522904,97.0110384334748
0.87,87.275520628495,88.4577547756023,89.6249301747377,90.7888279876684,91.94492313734,93.1029376069535,94.2563694291536,95.4062723040429,96.5540146087485,97.7003043360955,98.8469294301472
0.872,88.8730071558665,90.0878575118594,91.2851575149569,92.4793920056025,93.6645495356883,94.8519582083611,96.0340439772446,97.2119598836224,98.3865168514897,99.5592555745709,100.731421169055
0.874,90.5175483885463,91.7655070210742,92.9932326970807,94.217978633509,95.4324678354753,96.6498962416455,97.8610138595431,99.0668029824987,100.268573439041,101.467861625278,102.665616641059
0.876,92.2105856662266,93.491950820125,94.7503415182922,96.0060221618685,97.2503253445411,98.4978643535734,99.7380424982017,100.971968247322,102.201375984943,103.427135010309,104.650843697657
0.878,93.953064943798,95.2684154041753,96.5578290265733,97.8446816478225,99.1188840757047,100.396809935353,101.666339754366,102.928953425159,104.185833467983,105.438249871521,106.688092280379
0.88,95.7460766191932,97.0958631206732,98.4166035919892,99.7349643559522,101.039353134854,102.347988389754,103.647279646603,104.938606843269,106.223163624273,107.502412636279,108.778450125367
0.882,97.5913476965845,98.9756738271582,100.32799104042,101.678184846731,103.013035995428,104.352715156432,105.682036560782,107.002190062096,108.314618146462,109.620880785895,110.9231423813
0.884,99.4898206319313,100.909392864113,102.293421806952,103.675696083828,105.04127390369,106.412367952871,107.771806110638,109.121002443668,110.46148393897,111.794876191668,113.123428315322
0.886,101.442892698614,102.898124937657,104.314289137252,105.728933758614,107.125485693859,108.528141615491,109.917937959352,111.296380426837,112.665084430402,114.02576222358,115.380602592185
0.888,103.452033684734,104.943325889494,106.391884079178,107.839219981608,109.266977189009,110.701438989387,112.121820853844,113.529698916943,114.926780946219,116.314869297799,117.695996612672
0.89,105.5187585197,107.046495773218,108.527693618252,110.008110360229,111.467326862855,112.933892745723,114.384952853669,115.822372739467,117.247974144945,118.663584203198,120.071177215115
0.892,107.644628997701,109.209180536436,110.723345198836,112.237133572847,113.728003313145,115.226931080066,116.709020313985,118.176083018614,119.630105521381,121.073334008191,122.507611157308
0.894,109.831255580213,111.432973780075,112.980547012937,114.527840637161,116.050559003325,117.582069999167,119.09536840363,120.592374240775,122.075107244032,123.545671764024,125.006604063633
0.896,112.080299281787,113.719914038347,115.300823282714,116.881847259943,118.436593604832,120.000891574155,121.545562095618,123.072637713243,124.584246717491,126.082597618599,127.569964509475
0.898,114.393620906029,116.071436284758,117.685857202036,119.300997823568,120.888152128487,122.485578547086,124.061784634728,125.618932683016,127.159275920903,128.685217189744,130.199403501713
0.9,116.773304119039,118.489284678906,120.137864427971,121.787384046649,123.406905679614,125.037506340326,126.64538669054,128.232831134402,129.802209743515,131.355961993761,132.896581564533
0.902,119.220849499284,120.976005040077,122.65850694478,124.342494988976,125.994797126382,127.658952020807,129.298698510367,130.916461644439,132.51474585001,134.096118387119,135.663321828592
0.904,121.738875687826,123.532942605579,125.250051339154,126.968899657366,128.65383028188,130.351551520351,132.023314272037,133.671502385935,135.298759639115,136.907992035373,138.501881464935
0.906,124.329002703856,126.16303335734,127.914353394509,129.66840284739,131.386400950224,133.117918264707,134.821664654191,136.500348343651,138.156742410411,139.793667917083,141.413978336711
