a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65,T_70
0.516,21.4935506335192,20.0564792127271,18.784167863714,17.6545059357267,16.6489317056571,15.7517973305706,14.9498602787889,14.2318739680702,13.5882566884301,13.0108226646862,12.4925627328084,12.0274648635764,11.6103668849437
0.518,21.5923403470358,20.1531467985401,18.8790801314311,17.7480020853061,16.7413286011749,15.8433941257996,15.0409425386739,14.3227174072103,13.6791306306693,13.1019933157685,12.5842963500073,12.1200309017742,11.7040411975472
0.52,21.6920009954533,20.2507101696854,18.9749165273647,17.842454446255,16.8347178273089,15.9360237564625,15.1331029345243,14.414689557996,13.7711896946578,13.1944119851101,12.6773481287672,12.2139933795812,11.7991994015472
0.522,21.7925446012731,20.3491822808593,19.0716910525408,17.9378781955746,16.9291158848276,16.0297042161675,15.2263611468858,14.5078120115243,13.8644576405889,13.2881049020308,12.7717471170236,12.3093845722438,11.8958774793769
0.524,21.893983402361,20.4485763309746,19.1694179855807,18.0342888265859,17.0245396358763,16.1244539124833,15.3207373318209,14.6021069067043,13.9589588616593,13.3830990295953,12.8675232160247,12.4062377507805,11.9941125796618
0.526,21.9963298569179,20.5489057690672,19.2681118897373,18.1317021573346,17.1210063140448,16.2202916790307,15.4162521354773,14.6975969478604,14.0547184054093,13.4794220905707,12.9647072120176,12.5045872208049,12.093943064975
0.528,22.0995966485864,20.6501843003722,19.3677876201442,18.2301343392628,17.21853353477,16.3172367879995,15.5129267091905,14.7943054230158,14.1517619959297,13.5771025944914,13.0633308093535,12.604468363176,12.1954085619551
0.53,22.2037966916975,20.752425892575,19.4684603312844,18.3296018661578,17.3171393060878,16.4153089631047,15.6107827251477,14.8922562228883,14.2501160569758,13.6761698658861,13.1634266650882,12.7059176765786,12.2985500139254
0.532,22.308943136661,20.8556447822442,19.5701454846873,18.430121583387,17.4168420397477,16.5145283930038,15.7098423926342,14.9914738606296,14.3498077360341,13.7766540737265,13.265028425156,12.8089728221393,12.4034097361607
0.534,22.415049375506,20.9598554814512,19.6728588568615,18.5317106974324,17.5176605627049,16.6149157451919,15.8101284748897,15.0919834923425,14.4508649293856,13.8785862621599,13.3681707622027,12.9136726701956,12.5100314739585
0.536,22.5221290475744,21.0650727845844,19.7766165474721,18.6343867857329,17.6196141290039,16.7164921803956,15.9116643066008,15.1938109384137,14.5533163082166,13.981998382591,13.4728894151654,13.0200573493373,12.618460463683
0.538,22.6301960453744,21.1713117753637,19.8814349877717,18.7381678068487,17.7227224320707,16.8192793674876,16.0144738120586,15.2969827056983,14.657191345826,14.0869233271827,13.5792212306954,13.1281682978522,12.7287434969598
0.54,22.7392645205983,21.2785878340623,19.9873309492943,18.843072110959,17.8270056174296,16.9232994989423,16.1185815240096,15.4015260105972,14.7625203459853,14.1933949638504,13.6872042065249,13.2380483177143,12.8409289882131
0.542,22.8493488903097,21.3869166449445,20.0943215528219,18.9491184507061,17.9324842958613,17.0285753068571,16.224012603233,15.5074688030692,14.8693344725082,14.3014481728269,13.796877536884,13.349741631262,12.9550670457518
0.544,22.9604638433067,21.4963142039245,20.2024242776329,19.0563259923998,18.0391795570215,17.1351300795634,16.3307928588759,15.6148397916223,14.9776657800895,14.4111188848821,13.9082816600835,13.4632939407243,13.0712095466205
0.546,23.0726243466667,21.6067968264569,20.3116569710444,19.1647143275951,18.1471129835375,17.242987678852,16.4389487695817,15.7236684693323,15.0875472464786,14.522444121285,14.0214583083836,13.5787524907636,13.1894102154551
0.548,23.1858456524786,21.7183811556649,20.4220378582583,19.2743034850593,18.2563066656043,17.3521725578406,16.5485075054475,15.833985140936,15.1990128060555,14.6354620356008,14.1364505602785,13.6961661342147,13.3097247075902
0.55,23.3001433047688,21.8310841707157,20.5335855525226,19.3851139431431,18.3667832160994,17.4627097795118,16.6594969508494,15.9458209510535,15.3120973848795,14.7502119574241,14.2533028953343,13.8155854012126,13.4322106966921
0.552,23.4155331466286,21.9449231954519,20.6463190656203,19.4971666425713,18.4785657862389,17.5746250359496,16.7719457281754,16.0592079135938,15.4268369372898,14.8667344381513,14.3720612517279,13.9370625719142,13.5569279672057
0.554,23.5320313275478,22.0599159072879,20.7602578186982,19.6104829996711,18.5916780817977,17.687944668307,16.885883222509,16.1741789424027,15.5432684841348,14.9850712989056,14.4927730866409,14.0606517530346,13.6839385119268
0.556,23.6496543109646,22.1760803463814,20.8754216534483,19.7250849200544,18.706144379917,17.8026956875368,17.0013396073074,16.2907678832132,15.6614301527189,15.105265680734,14.6154874396788,14.1864089584332,13.8133066350359
0.558,23.7684188820357,22.2934349250889,20.9918308436555,19.8409948127737,18.8219895465252,17.9189057959196,17.1183458711226,16.4090095469658,15.7813612185559,15.2273620972015,14.7402549994909,14.3143921940015,13.9450990609513
0.56,23.8883421556375,22.411998437717,21.1095061071256,19.9582356049693,18.9392390543976,18.0366034094257,17.236933845414,16.5289397445663,15.9031021490245,15.3514064895185,14.8671281737822,14.4446615471232,14.0793850493905
0.562,24.0094415846047,22.5317900705796,21.2284686180089,20.0768307570294,19.0579190018828,18.1558176809479,17.3571362335059,16.6505953231534,16.0266946490292,15.4774462843442,14.9961611629206,14.5772792809976,14.2162365170565
0.564,24.1317349682146,22.6528294123721,21.3487400195343,20.1968042782831,19.1780561323249,18.2765785244463,17.4789866407447,16.7740142039556,16.1521817087748,15.6055304544201,15.1274100373567,14.7123099341357,14.3557281663979
0.566,24.2552404609266,22.775136464875,21.4703424371695,20.3181807432492,19.2996778542118,18.3989166400465,17.6025196059146,16.8992354218166,16.2796076537679,15.7357095821938,15.2609328190884,14.8498204253648,14.497937621928
0.568,24.3799765813856,22.8987316539988,21.5932984922257,20.4409853084634,19.4228122620812,18.5228635401349,17.727770633973,17.0262991664775,16.4090181971703,15.868035926611,15.3967895674188,14.9898801646994,14.6429455746252
0.57,24.505962221698,23.0236358411834,21.7176313159227,20.5652437299079,19.5474881582179,18.6484515764992,17.8547762301718,17.1552468257071,16.5404604946316,16.0025634932564,15.5350424692754,15.1325611704658,14.7908359349797
0.572,24.6332166569915,23.1498703351648,21.8433645639335,20.6909823810699,19.6737350751785,18.775713968562,17.9835739356326,17.2861210303769,16.6739832017409,16.1393481080454,15.6757559343731,15.2779381930944,14.9416959952967
0.574,24.7617595552668,23.277456904123,21.9705224314283,20.8182282716539,19.8015832991795,18.9046848327595,18.114202364449,17.4189657015856,16.8096365342447,16.2784474946757,15.8189966955305,15.4260888460283,15.095616601915
0.576,24.8916109875548,23.4064177882275,22.0991296686368,20.9470090669776,19.9310638943876,19.0353992131206,18.2467012423931,17.553826099941,16.9474723311866,16.4199213560648,15.9648339144652,15.5770937442291,15.2526923380567
0.578,25.0227914383863,23.5367757125921,22.2292115969501,21.0773531080795,20.0622087281541,19.1678931131031,18.3811114473082,17.6907488771157,17.0875441211368,16.5638314600158,16.1133392934226,15.7310366507996,15.4130217180802
0.58,25.1553218165903,23.6685539006586,22.3607941255853,21.2092894325683,20.1950504972364,19.3022035287484,18.5174750512727,17.8297821298016,17.2299071916883,16.7102417293693,16.2645871930145,15.8880046322838,15.5767073939753
0.582,25.2892234664283,23.8017760880232,22.4939037688347,21.3428477962488,20.3296227550505,19.4383684832188,18.6558353646286,17.9709754561924,17.3746186624102,16.8592183369177,16.4186547566776,16.0480882232505,15.7438563750111
0.584,25.4245181790808,23.9364665367246,22.6285676639239,21.4780586955552,20.4659599400044,19.5764270627847,18.7962369819694,18.1143800151344,17.5217375614602,17.0108298053786,16.5756220421871,16.2113816008123,15.9145802615228
0.586,25.5612282044968,24.0726500500109,22.7648135895045,21.6149533908297,20.604097404961,19.7164194543345,18.9387258301912,18.2600485880943,17.6713249060718,17.1651471127445,16.7355721606977,16.3779827697886,16.0889954939126
0.588,25.6993762636207,24.2103519876046,22.9026699848078,21.7535639304821,20.7440714478843,19.8583869844808,19.0833492187165,18.4080356441007,17.8234437871476,17.3222438033491,16.8985914238197,16.547993759278,16.2672236180319
0.59,25.83898556101,24.3495982814857,23.0421659694869,21.8939231760706,20.8859193437242,20.0023721603454,19.2301558920037,18.5583974078283,17.9781594582046,17.482196105016,17.0647694992767,16.7215208314674,16.4493915682147
0.592,25.98007979786,24.4904154522127,23.183331364177,22.036064828345,21.0296793776001,20.1484187121055,19.3791960844679,18.7111919310027,18.1355394289358,17.6450830526809,17.2341995757352,16.8986747035764,16.6356319693501
0.594,26.1226831854491,24.6328306258044,23.3261967118032,22.1800234542955,21.1753908793432,20.2965716373919,19.5305215779401,18.8664791673175,18.2956535636684,17.8109866189103,17.406978537443,17.079570783913,16.8260834595029
0.596,26.2668204590217,24.7768715512032,23.4707932996694,22.3258345152518,21.3230942594648,20.4468772476334,19.6841857618056,19.0243210510654,18.4585741850227,17.9799918517679,17.5832071493637,17.2643294230955,17.0208910347319
0.598,26.4125168921258,24.9225666183461,23.6171531823606,22.4735343960833,21.4728310466193,20.5993832164487,19.8402436959665,19.1847815797022,18.6243761830934,18.1521870205173,17.7629902535517,17.4530761815923,17.2202064179098
0.6,26.5597983114218,25.0699448768654,23.7653092054946,22.623160435547,21.6246439266347,20.7541386301899,19.9987521767845,19.3479269005719,18.7931371304995,18.327663769685,17.946436977571,17.6459421148286,17.4241884535154
0.602,26.708691111981,25.2190360554475,23.9152950303591,22.7747509578397,21.7785767831872,20.9111940407524,20.1597698061718,19.5138254020436,18.9649374036754,18.5065172820491,18.1336609558295,17.8430640772212,17.6330035305582
0.604,26.8592222730937,25.3698705818743,24.0671451594747,22.928345305409,21.9346747402027,21.0706015207703,20.3233570640041,19.6825478093214,19.1398603108011,18.6888464511633,18.3247805647718,18.0445850466231,17.8468260360015
0.606,27.0114193746057,25.5224796037784,24.2208949631233,23.083983873082,22.0929842060702,21.2324147213224,20.4895763840457,19.8541672852094,19.3179922267993,18.8747540640715,18.5199191729537,18.250654470795,18.0658388412821
0.608,27.1653106138044,25.67689501014,24.3765807068844,23.2417081435748,22.2535529197582,21.3966889322849,20.6584922335866,20.0287595361362,19.4994227358597,19.0643469949258,18.7192054071087,18.4614286376692,18.2902338247791
0.61,27.3209248228768,25.8331494535564,24.5342395802263,23.4015607244472,22.4164299989313,21.563481145473,20.8301711970041,20.206402923758,19.6842447819836,19.2577364102709,18.9227734354126,18.6770710713324,18.5202124333694
0.612,27.4782914869607,25.991276373319,24.6939097261975,23.5635853865735,22.581665990168,21.7328501207223,21.0046820634782,20.3871785824896,19.8725548280825,19.4550379868261,19.1307632692573,18.8977529558376,18.7559862865261
0.614,27.6374407628149,26.1513100193293,24.8556302722693,23.7278271042003,22.7493129213876,21.9048564550719,21.1820959191019,20.5711705433308,20.0644530242008,19.6563721426607,19.34332108496,19.123653589153,18.9977778267654
0.616,27.7984034981311,26.3132854768922,25.0194413623815,23.8943320966704,22.9194243566013,22.07956265522,21.3624862436473,20.7584658643879,20.2600433854804,19.8618642827331,19.5605995669624,19.3549608697787,19.2458210206468
0.618,27.9612112515151,26.4772386924226,25.1853841902468,24.0631478718927,23.0920554531082,22.257033213434,21.5459290122624,20.9491547685141,20.459433980532,20.0716450598473,19.782758274212,19.5918718188071,19.5003621149697
0.62,28.1258963131637,26.6432065001061,25.3535010339718,24.2343232716445,23.2672630212639,22.4373346871089,21.7325028023969,21.1433307885281,20.6627371309293,20.2858506521668,20.0099640315751,19.8345931404758,19.7616604533047
0.622,28.2924917262659,26.8112266495543,25.5238352920552,24.4079085187971,23.4451055869589,22.6205357821804,21.92228890627,21.3410909205007,20.8700696225999,20.5046230585251,20.2423913482983,20.0833418245656,20.0299893585509
0.624,28.4610313091588,26.9813378344999,25.6964315208288,24.5839552665611,23.6256434569501,22.8067074406123,22.1153714492221,21.542535785638,21.0815529299507,20.7281104128792,20.4802228657247,20.338345794333,20.3056370878345
0.626,28.6315496782681,27.1535797225753,25.871335473408,24.7625166498514,23.8089387872001,22.9959229321922,22.3118375143097,21.7477698013284,21.2973134536291,20.9564673193693,20.7236498366803,20.5998446040466,20.5889078667607
0.628,28.8040822718673,27.3279929862247,26.048594140224,24.9436473388812,23.9950556543854,23.1882579508852,22.5117772735322,21.9569013619662,21.5174827729001,21.1898552095768,20.9728726391744,20.8680901906114,20.8801230108222
0.63,28.9786653746894,27.5046193347997,26.2282557912129,25.1274035950968,24.1840601307474,23.383790716012,22.7152841261069,22.1700430302066,21.7421979136984,21.4284427237178,21.228101327314,21.1433476842411,21.1796221426541
0.632,29.1553361434267,27.6835015478913,26.410370019742,25.3138433295748,24.3760203624699,23.5826020785353,22.9224548442366,22.3873117393652,21.9716016335005,21.6724061176607,21.4895562226167,21.4258962836617,21.4877645148307
0.634,29.3341326331563,27.8646835099544,26.5949877883562,25.5030261640086,24.5710066517782,23.7847756327587,23.1333897268492,22.6088290077234,22.2058427242657,21.9219296978361,21.7574685492209,21.7160302019188,21.8049304490381
0.636,29.5150938247319,28.0482102462847,26.7821614764334,25.6950134944189,24.7690915429678,23.9903978337613,23.3481927618207,22.8347211655675,22.4450763347929,22.1772062862918,22.0320811168422,22.0140596895251,22.1315229037435
0.638,29.6982596531819,28.2341279604081,26.9719449298441,25.8898685577316,24.9703499125836,24.1995581209155,23.5669717972353,23.0651195958515,22.6894643139635,22.4384377183609,22.3136490557169,22.3203121424286,22.4679691839496
0.64,29.8836710371579,28.4224840729498,27.1643935127116,26.0876565013748,25.1748590639861,24.4123490478589,23.7898387222734,23.3001609894481,22.9391755764663,22.705835375642,22.6024406082087,22.6351333031196,22.8147228082883
0.642,30.0713699094799,28.61332726205,27.3595641613795,26.2884444560555,25.3826988265544,24.6288664193167,24.0169096583662,23.5399876160295,23.1943864927396,22.9796207572499,22.8987379822415,22.9588885641413,23.1722655506095
0.644,30.2613992488247,28.8067075054008,27.5575154406959,26.4923016118882,25.5939516597942,24.8492094351999,24.2483051613027,23.7847476117056,23.4552813050241,23.2600260925821,23.2028382722664,23.2919643843358,23.5411096753916
0.646,30.453803112609,29.0026761239779,27.7583076027318,26.699299298054,25.8087027626362,25.0734808424347,24.4841504350281,24.0345952846437,23.7220525715889,23.5472949991631,23.5150544540815,23.634769829368,23.9218003887868
0.648,30.6486266711201,29.2012858275497,27.9620026480569,26.9095110661866,26.0270401882289,25.3017870950117,24.7245755579319,24.2896914399923,23.994901641381,23.8416831894857,23.8357164605062,23.9877382494396,24.3149185299649
0.65,30.8459162429481,29.4025907620482,28.1686643897044,27.1230127776866,26.2490549645511,25.5342385227784,24.9697157224822,24.5502037255488,24.2740391615589,24.1434592311573,24.1651723456834,24.3513291086593,24.7210835306983
0.652,31.045719331781,29.6066465588897,28.3783585199626,27.3398826951847,26.4748412211916,25.7709495095376,25.219711489138,24.8163069997323,24.559685620597,24.4529053651038,24.5037895466476,24.7260299823118,25.1409566749056
0.654,31.2480846646208,29.8135103863419,28.5911526801413,27.5602015783835,26.7044963226661,26.012038681056,25.4747090555373,25.0881837235576,24.8520719299065,24.7703183870688,24.8519562517709,25.1123587402776,25.5752446942302
0.656,31.4530622314878,30.0232410030353,28.8071165334677,27.7840527845255,26.938121008669,26.2576291036322,25.7348605420482,25.3660243784592,25.1514400471952,25.0960105981977,25.2100828868048,25.5108659371698,26.0247037407799
0.658,31.6607033266797,30.235898813725,29.0263218412779,28.01152237375,27.175819541685,26.5078484939227,26.0003242948523,25.6500279119752,25.458043645105,25.4303108311037,25.5786037304758,25.9221374323827,26.4901437840027
0.66,31.8710605916576,30.4515459274143,29.2488425426773,28.2426992196182,27.4176998624135,26.7628294407772,26.2712652078315,25.9404022134814,25.7721488290094,25.773565558506,25.9579786730081,26.3467972662762,26.9724334854842
0.662,32.0841880596339,30.6702462179566,29.4747548378585,28.4776751251059,27.6638737534944,27.0227096398941,26.5478550646317,26.2373646223692,26.0940349082422,26.1261400922955,26.3486951325457,26.7855108221938,27.472505613394
0.664,32.3001412019419,30.8920653872615,29.7041372752715,28.7165449443794,27.9144570120554,27.2876321421677,26.8302729023956,26.5411424712761,26.423995225453,26.4884198817517,26.7512701462651,27.23898830801,27.9913630675838
0.666,32.5189769762707,31.1170710312343,29.9370708428565,28.9594067106977,28.1695696316428,27.5577456166687,27.1187053987833,26.8519736672232,26.7623380492688,26.8608119206126,27.1662526550445,27.7079885955261,28.5300855972289
0.668,32.7407538768524,31.3453327085905,30.1736390635632,29.2063617708004,28.4293359941335,27.8332046292744,27.413347284038,27.1701073137822,27.10938753597,27.243746273793,27.5942260029175,28.1933234613728,29.0898373056951
0.67,32.9655319866967,31.5769220126902,30.4139280953908,29.4575149261691,28.693885072276,28.1141699380457,27.7144017800091,27.4958043776914,27.4654847664873,27.6376777357943,28.0358106752455,28.6958622792726,29.671875052405
0.672,33.1933730319691,31.8119126465503,30.6580268362036,29.7129745815777,28.9633506435521,28.4008088065371,28.022081068213,27.8293384036704,27.8309888656942,28.0430876342519,28.4916673026367,29.2165372207218,30.2775578793255
0.674,33.4243404386163,32.0503805011976,30.9060270335869,29.9728529013714,29.2378715161037,28.6932953363227,28.336606789197,28.1709962815492,28.2062782117156,28.4604857936567,28.9624999611982,29.7563490295422,30.9083576108817
0.676,33.6584993913489,32.2924037375401,31.1580234000316,30.2372659739502,29.5175917675286,28.9918108201283,28.6582105756755,28.5210790702327,28.5917517438131,28.8904126760975,29.4490598037955,30.3163734455645,31.5658708013217
0.678,33.8959168950964,32.53806287194,31.4141137337487,30.5063339849621,29.8026609974067,29.2965441170733,28.9871346221357,28.879902883476,28.9878303783526,29.3334417179252,29.9521490617103,30.8977683642028,32.2518322336939
0.68,34.1366618390548,32.7874408656861,31.6743990454389,30.7801813997501,30.0932345944879,29.6076920516568,29.3236322938547,29.2477998429473,29.3949585434171,29.7901818835823,30.472625461538,31.5017818321848,32.9681302107306
0.682,34.3808050634582,33.0406232185759,31.9389836913633,31.0589371556342,30.3894740195435,29.9254598382569,29.667968778548,29.62511910462,29.8136058438308,30.2612804605148,31.0114071084792,32.1297609956328,33.7168239214264
0.684,34.6284194292072,33.297698066826,32.207975513081,31.3427348646527,30.6915471049638,30.2500615330692,30.0204217841708,30.0122279651594,30.2442688697069,30.7474261221425,31.5694778945098,32.7831621355095,34.5001632196503
0.686,34.8795798905011,33.5587562855501,32.48148598425,31.6317130274337,30.9996283722702,30.5817205155756,30.3812822867331,30.4095130556768,30.6874731631646,31.2493522893688,32.1478934984499,33.463561947775,35.3206112148967
0.688,35.1343635706227,33.8238915960516,32.7596303649088,31.9260152589142,31.3138993688033,30.9206700018183,30.7508553323595,30.8173816310033,31.1437753595919,31.7678408251387,32.7477880549138,34.1726702521719,36.1808701529648
0.69,35.3928498410403,34.0932006782002,33.0425278636885,32.2257905266823,31.6345490249525,31.267153591959,31.1294608982413,31.236262963525,31.613765521799,32.303726101188,33.3703815807803,34.9123443452806,37.0839111594452
0.692,35.6551204039941,34.3667832881724,33.3303018084349,32.5311934027709,31.9617740334049,31.6214258548255,31.5174348175885,31.6666098516048,32.0980696876417,32.8578994814744,34.0169882615087,35.6846052515074,38.0330085358013
0.694,35.9212593787499,34.6447423818599,33.6230798257541,32.8423843298,32.2957792520119,31.9837529523913,31.9151297742012,32.108900253737,32.5973526542467,33.4313142729657,34.6890257157325,36.491656171399,39.031779442297
0.696,36.1913533917098,34.9271842442652,33.9209940300301,33.1595299024284,32.6367781320088,32.3544133074107,32.3229163728526,32.5636390608311,33.1123210248755,34.0249912016266,35.3880253755782,37.3359034818979,40.0842299814296
0.698,36.4654916705844,35.2142186252263,34.2241812225029,33.4828031651536,32.9849931734679,32.7336983177275,32.7411842923108,33.0313600204429,33.6437265477937,34.6400244797751,36.1156441426813,38.2199807100991,41.1948089195384
0.7,36.7437661428398,35.5059588818354,34.5327831010385,33.8123839275777,33.3406564100273,33.1219131211086,33.1703435285416,33.5126278283711,34.1923697803255,35.2775885406835,36.8736775066304,39.1467759835805,42.3684705655573
0.702,37.0262715386489,35.8025221279388,34.8469464812647,34.148459098347,33.7040099251157,33.5193774148239,33.6108257364285,34.0080404048526,34.7591041156515,35.9389455276284,37.6640743444784,40.1194635600613,43.6107486811859
0.704,37.3131054985892,36.1040293911334,35.1668235297996,34.4912230390679,34.0753064020853,33.9264263345965,34.0630856792404,34.5182313746473,35.3448402149512,36.6254536378731,38.4889536581268,41.1415401616027,44.9278437483983
0.706,37.6043686863431,36.4106057777013,35.4925720103504,34.8408779396084,34.4548097108814,34.3434113980044,34.5276027960799,35.0438727726437,35.9505508933046,37.3385764376506,39.3506235522312,42.2168669897597,46.3131011982463
0.708,37.9001649066763,36.7223806459549,35.8243555435198,35.1976342163061,34.8427955341104,34.7707015179151,35.0048828986679,35.5856779992778,36.5772765144917,38.0798932825879,40.2516028105217,43.3497184856738,47.6930279777819
0.71,38.2006012289823,37.039487788498,36.1623438812171,35.5617109347336,35.2395520356293,35.2086840920943,35.4954600100904,36.1444050530957,37.226130957624,38.851110999707,41.1946454952962,44.5448391331169,49.0610196894933
0.712,38.505788116704,37.3620656239403,36.5067131966442,35.9333362588036,35.6453805750631,35.6577661757525,35.9998983595603,36.7208600712626,37.8983082275895,39.654077012868,42.1827690760933,45.8066862913709,50.4216101666558
0.714,38.8158395629598,37.6902573986461,36.8576463908934,36.3127479281502,36.0605964719741,36.1183757444916,36.518794548859,37.315901212796,38.5950897918486,40.4907941241062,43.2192866927204,47.0943429687265,51.7778107587246
0.716,39.1308732327246,38.0242113991311,37.2153334172829,36.7001937658849,36.4855298237568,36.5909630558856,37.0527799079473,37.9304429238623,39.3178527384243,41.3634371998224,44.3078442793813,48.3838512782457,53.1317674359899
0.718,39.4510106119387,38.364081175772,37.5799716246338,37.0959322190062,36.9205263817155,37.0760021188042,37.6025230593014,38.5654606297241,40.068078864365,42.274372054502,45.4524634264148,49.6766102321593,54.4850573213212
0.72,39.776377163941,38.7100257785371,37.9517661207963,37.5002329339393,37.3659484902125,37.5739922805551,38.1687327128742,39.2219959039728,40.84736482089,43.2261768771833,46.6382194434101,50.9735646752973,55.8388863538108
0.722,40.1071024936495,39.0622100054972,38.3309301578294,37.9133773699003,37.8221760942488,38.0854599430208,38.7521607162482,39.9011621726656,41.6574334613826,44.2216666092998,47.8381528772783,52.275396611081,57.1941981802048
0.724,40.4433205199418,39.4208046649351,38.7176855403556,38.3356594530148,38.2896078213654,38.6109604201852,39.3536053875848,40.6041510190778,42.5001465619709,45.2639207593311,49.0511940512046,53.5826171463547,58.5517475811715
0.726,40.7851696567159,39.7859868519272,39.1122630587334,38.7673862743889,38.7686621443414,39.151079950832,39.9739151624375,41.3322391641703,43.3775191123699,46.3493521610756,50.276723672977,54.8956261104661,59.91215304981
0.728,41.1327930031464,40.1579402403399,39.5149029488248,39.2088788356141,39.2597786318171,39.7064378817505,40.6139925894638,42.0867962087971,44.2917354078775,47.4584864807625,51.5142299856943,56.2147158693973,61.2759279346873
0.73,41.4863385436863,40.5368553912521,39.9258553802842,39.6604728455114,39.7634192946974,40.2776890385429,41.2747987146091,42.8692932364314,45.245167213055,48.5882758678669,52.7633153188329,57.5401455502771,62.6435100652405
0.732,41.8459593583993,40.922930078891,40.3453809754515,40.1225195722699,40.2800700370059,40.8655263031124,41.9573578985501,43.6813123900965,46.2372774218746,49.7372543902976,54.0236415225925,58.8721158714085,64.0152733391785
0.734,42.2118138442545,41.3163696352548,40.7737513611145,40.5953867555267,40.8102422207651,41.4706834191648,42.6627631181888,44.524557554691,47.2576723719215,50.9042254066858,55.2949577743576,60.2108017607998,65.3915470858586
0.736,42.584065948051,41.7173873146816,41.2112497555923,41.0794595833649,41.3544743554985,42.0939380496067,43.3921818099045,45.4008662964771,48.3035305162904,52.0882436583389,56.5770174937653,61.5563600518579,66.7726090384414
0.738,42.9628854116975,42.1262046797267,41.6581715938088,41.5751417396851,41.9133339240878,42.7361151126287,44.1468623202725,46.3103763810823,49.3731863979284,53.2884450041859,57.8696492743764,62.908929941016,68.1587156305447
0.74,43.3484480306127,42.5430520098147,42.1148251932534,42.0828565279374,42.4874193579997,43.3980904265663,44.9281410392275,47.2492606870582,50.4652792214559,54.5042097691726,59.172691490957,64.2686269665744,69.5500917989441
0.742,43.740935926077,42.9681687342498,42.5815324639859,42.6030480777869,43.0773621763353,44.080794697405,45.7375255479492,48.2156844787561,51.578572945209,55.7349298129119,60.4859928710617,65.6355549617682,70.9469607419264
0.744,44.1405378324198,43.4018038912962,43.0586296661196,43.1361826419442,43.6838293047767,44.7852178871051,46.5763236843527,49.2082778094941,52.7121462901842,56.9801210922537,61.8095090826956,67.0098230976787,72.3495065743673
0.746,44.547449399995,43.8442166151778,43.5464682185298,43.6827499911189,44.3075255923319,45.512414005866,47.4438958969901,50.2258297979237,53.8650680207859,58.2393923144107,63.1430877390649,68.3915269570473,73.7578931624623
0.748,44.9618735149662,44.2956766529978,44.0454155628749,44.24326491587,44.9491965458471,46.265182772766,48.3391146865428,51.2672545143465,55.0366424695245,59.5123785322307,64.4866746798,69.7807501179796,75.1723021899483
0.75,45.3840206370006,44.7564649137474,44.5558560873954,44.8182688450321,45.6097060848577,47.0457155024795,49.2610178932639,52.3315746137561,56.2261892354613,60.7987582442053,65.8402227906743,71.1775837078899,76.5928909505925
0.752,45.8150737520941,45.2268740517479,45.0781921153703,45.4083315914139,46.2929772400937,47.8533625024182,50.2085791788508,53.4179074429393,57.4331064200447,62.0982562560979,67.2036888099702,72.5821391243681,78.0197892809061
0.754,46.2594170836838,45.7075936650627,45.6129686476035,46.0160611677959,47.0018077611888,48.6874487932005,51.1810649477814,54.5256437257628,58.6569867117582,63.410679585296,68.5770328484581,73.9944490239704,79.4531443821291
0.756,46.7178119226654,46.2032750296815,46.1644619019486,46.6462305767437,47.735738515038,49.5473476622051,52.177722512238,55.6539837534493,59.8973324181847,64.7358142744206,69.9602179741611,75.4146498106857,80.8930953133601
0.758,47.1903894668198,46.7158336208637,46.7357028624049,47.2990138730533,48.494441275005,50.4324769852366,53.1978419249315,56.8024120219619,61.1537631584633,66.0734805637204,71.3532457749551,76.8427936345485,82.3397738692204
0.76,47.6774789651922,47.2453671012265,47.3268223571497,47.9743331443952,49.2776465620091,51.3422959012624,54.2408346307953,57.9704257957966,62.425954874969,67.4235644534173,72.7561265730999,78.2789552092812,83.7933053659252
0.762,48.1790430217217,47.7918988446703,47.9377060646281,48.6721059909087,50.0849209433519,52.276301802448,55.3061589280872,59.1575122700565,63.7136133362903,68.7859083813144,74.1688266939997,79.7232257390528,85.2538093476145
0.764,48.6952097139309,48.3555519287636,48.5683898708197,49.3921630926693,50.9161104169007,53.2341616329489,56.3933159962582,60.3632585136421,65.0164711664908,70.160385822433,75.5913806723168,81.1756941039396,86.7214002231241
0.766,49.2262126079183,48.9365376255326,49.2190475413787,50.1344104134281,51.7709120120418,54.2153530736813,57.5018463453743,61.5872869895119,66.3342852389572,71.5469646642247,77.0238187738588,82.6364472252412,88.1961878419827
0.768,49.7722670177975,49.5349749508187,49.8896627522412,50.8987627370799,52.6490198492774,55.2194512056644,58.6313266371245,62.8292725710444,67.666836117003,72.9455252087408,78.466129463803,84.1055703998057,89.6783459293984
0.77,50.3333649495128,50.1509109429555,50.5802126192815,51.6851670259029,53.5502188641975,56.2463042670048,59.7813959297169,64.0889586362893,69.0140448755227,74.3560478216856,79.9183526815688,85.5831476074654,91.1679330824067
0.772,50.909765248004,50.7844802586671,51.2908051200419,52.4936515159394,54.4744145113292,57.2953658681273,60.9517848832893,65.3660039539892,70.3756307320057,75.7784261448122,81.3805311099715,87.0692617951462,92.6650621828719
0.774,51.5016979717815,51.4358206771328,52.0216032317845,53.3240412834561,55.4213218780699,58.3665314018021,62.1420690123901,66.6601523698298,71.7515438484688,77.2127139633925,82.8527101511353,88.5639951407773,94.1699094477954
