a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65
0.562,23.4696290262103,23.6156626545959,23.7598885662565,23.9024578781891,24.0435252691939,24.183249065838,24.3217913101525,24.459317811941,24.5959981887736,24.7320058968787,24.8675182562394,25.0027164732433
0.564,23.5734137217188,23.721300612875,23.8673756512393,24.0117917144881,24.1547053695265,24.2962769593377,24.4366706715296,24.5760545915081,24.7146007434123,24.8524851220903,24.9898877194862,25.1269925488633
0.566,23.6781190868364,23.8278863611573,23.9758378581212,24.1221282366091,24.2669159752179,24.410363460087,24.5526370543854,24.6939071524484,24.8343482217563,24.9741388361035,25.113461703397,25.2525036915832
0.568,23.7837574407727,23.9354327287382,24.0852885361344,24.2334813240121,24.3801715067655,24.5255235410301,24.669705996209,24.8128916096726,24.9552573298909,25.0969843509096,25.2382581416869,25.3792684738602
0.57,23.8903413233131,24.0439527772739,24.195741279019,24.3458651131879,24.4944866546123,24.6417724583834,24.7878933315195,24.9330243893366,25.0773450998458,25.2210393196592,25.3642953249949,25.5073058414288
0.572,23.997883499781,24.1534598060702,24.3072099306517,24.4592940036416,24.6098763855004,24.7591257583734,24.9072151990072,25.0543222364025,25.2006288975954,25.346321745121,25.4915919098234,25.6366351227436
0.574,24.1063969661347,24.2639673575162,24.4197085908307,24.5737826640434,24.7263559490036,24.8775992841689,25.0276880488812,25.1768022224207,25.3251264312953,25.4728499883937,25.620166927747,25.7672760387091
0.576,24.2158949542034,24.3754892226672,24.5332516212218,24.689346038553,24.8439408842469,24.9972091830115,25.1493286504305,25.3004817535413,25.4508557597627,25.6006427778785,25.7500397949005,25.8992487127082
0.578,24.3263909370655,24.4880394469828,24.6478536514704,24.8059993533228,24.9626470268177,25.1179719135538,25.2721540998073,25.4253785787617,25.5778353012116,25.7297192185228,25.881230321756,26.0325736809385
0.58,24.4378986345758,24.6016323362242,24.7635295854861,24.9237581231865,25.0824905158759,25.2399042534101,25.3961818280379,25.5515107984193,25.7060838422487,25.8600988013445,26.0137587232,26.1672719030696
0.582,24.5504320190447,24.7162824625163,24.8802946079046,25.0426381585385,25.2034878014701,25.3630233069277,25.5214296092707,25.6788968729383,25.8356205471417,25.9918014132456,26.1476456289202,26.3033647732311
0.584,24.6640053210747,24.8320046705797,24.9981641907329,25.1626555724109,25.3256556520655,25.487346513187,25.6479155692694,25.8075556318378,25.966464967368,26.124847347128,26.2829120941139,26.4408741313444
0.586,24.7786330355598,24.9488140841388,25.1171541001844,25.283826787755,25.4490111622916,25.612891654237,25.7756581941588,25.9375062830127,26.0986370514545,26.2592573123188,26.4195796105302,26.579822274811
0.588,24.8943299278531,25.066726112511,25.2372804037096,25.4061685449332,25.5735717609177,25.7396768635755,25.9046763394333,26.068768422295,26.2321571551191,26.3950524453201,26.5576701178564,26.7202319705695
0.59,25.0111110401073,25.1857564573842,25.3585594772297,25.5296979094304,25.6993552190628,25.8677206348814,26.0349892392365,26.2013620433065,26.3670460517236,26.5322543208922,26.6972060154635,26.8621264675364
0.592,25.1289916977946,25.3059211197871,25.4810080125791,25.6544322797902,25.8263796586487,25.9970418310096,26.1666165159221,26.3353075476134,26.503324943051,26.6708849634837,26.8382101745225,27.0055295094436
0.594,25.2479875164119,25.4272364072605,25.6046430251644,25.7803893957846,25.9546635611053,26.1276596932553,26.2995781899059,26.4706257551931,26.6410154704177,26.8109668590212,26.9807059505052,27.1504653480883
0.596,25.3681144083768,25.5497189412359,25.7294818618481,25.9075873468261,26.0842257763353,26.2595938508996,26.4338946898186,26.6073379152248,26.7801397261325,26.9525229670709,27.1247171960852,27.2969587570111
0.598,25.4893885901217,25.6733856646271,25.8555422090621,26.036044580629,26.2150855319495,26.3928643310453,26.5695868629711,26.7454657172159,26.920720265317,27.0955767333877,27.2702682744526,27.4450350456172
0.6,25.6118265893922,25.7982538496445,25.9828421011624,26.1657799121298,26.3472624427803,26.5274915687521,26.7066759861439,26.8850313024756,27.0627801180986,27.2401521028642,27.4173840730588,27.5947200737591
0.602,25.735445252756,25.9243411058377,26.1113999290306,26.2968125326746,26.4807765206841,26.6634964174851,26.8451837767107,27.026057275949,27.2063428021909,27.3862735328959,27.5660900178076,27.7460402667976
0.604,25.8602617533311,26.0516653883745,26.2412344489319,26.4291620194851,26.6156481846437,26.800900159884,26.9851324041096,27.1685667184259,27.3514323358764,27.5339660071784,27.7164120877094,27.8990226311598
0.606,25.9862935987396,26.1802450065655,26.3723647916386,26.5628483454097,26.7518982711799,26.9397245188678,27.1265445016753,27.3125831991357,27.4980732514056,27.6832550499516,27.8683768300163,28.053694770413
0.608,26.113558639294,26.3100986326423,26.5048104718282,26.6978918889736,26.889548045084,27.0799916690857,27.2694431788436,27.458130788746,27.6462906088283,27.8341667407092,28.0220113758568,28.2100849018753
0.61,26.242075076427,26.4412453107972,26.6385913977661,26.834313444735,27.0286192104836,27.2217242487264,27.4138520337436,27.6052340727768,27.7961100102747,27.9867277293915,28.1773434563891,28.3682218737834
0.612,26.3718614713694,26.5737044664953,26.773727881282,26.9721342339614,27.169133922253,27.3649453717009,27.5597951661918,27.7539181654484,27.9475576147019,28.1409652520789,28.3344014194936,28.5281351830389
0.614,26.5029367540877,26.7074959160672,26.9102406480522,27.1113759156358,27.3111147977803,27.5096786402101,27.7072971911024,27.9042087239784,28.100660153124,28.2969071472061,28.4932142470258,28.689854993558
0.616,26.6353202324891,26.8426398765927,27.0481508481972,27.2520605978051,27.4545849291062,27.6559481577144,27.8563832523299,28.0561319633449,28.2554449443454,28.4545818723177,28.6538115726505,28.8534121552462
0.618,26.7690316019034,26.9791569760861,27.1874800672067,27.3942108492832,27.5995678954456,27.8037785423169,28.0070790369612,28.2097146715337,28.4119399112154,28.6140185213861,28.8162237002823,29.0188382236248
0.62,26.9040909548524,27.1170682639935,27.3282503372036,27.5378497117226,27.7460877761088,27.9531949405792,28.1594107900724,28.3649842252884,28.5701735974254,28.7752468427131,28.9804816231546,29.1861654801345
0.622,27.0405187911153,27.2563952220138,27.47048414856,27.6830007120669,27.8941691638354,28.1042230417837,28.3134053299695,28.5219686063827,28.7301751848692,28.9382972574399,29.1466170435433,29.3554269531442
0.624,27.1783360281027,27.3971597752539,27.6142044618767,27.8296878753987,28.0438371785569,28.2568890926603,28.4690900639319,28.6806964184353,28.8919745115895,29.1032008786879,29.3146623931723,29.5266564396933
0.626,27.3175640115485,27.5393843037326,27.7594347203409,27.9779357381982,28.195117481605,28.4112199125954,28.6264930044768,28.8411969042884,29.0556020903324,29.2699895313571,29.4846508543258,29.6998885279972
0.628,27.4582245265328,27.6830916542427,27.9061988624758,28.1277693620273,28.3480362903809,28.567242909341,28.7856427861651,29.0034999639724,29.2210891277359,29.4386957726077,29.6566163816999,29.8751586207487
0.63,27.6003398088459,27.8283051525876,28.054521335296,28.279214347655,28.5026203935048,28.7249860952444,28.9465686829714,29.1676361732794,29.3884675441759,29.6093529130526,29.8305937250199,30.0525029592469
0.632,27.7439325567075,27.9750486162038,28.2044271078847,28.432296849642,28.6588971664629,28.884478104017,29.1093006262384,29.33363680297,29.557769994298,29.7819950386909,30.0066184524586,30.231958648389
0.634,27.8890259428534,28.1233463671855,28.355941685408,28.5870435914002,28.8168945877714,29.0457482080651,29.2738692232395,29.5015338386395,29.729029888261,29.9566570336106,30.1847269748857,30.413563682561
0.636,28.0356436270027,28.2732232457248,28.5090911235828,28.7434818807472,28.9766412556781,29.2088263364035,29.4403057763742,29.6713600012684,29.9022814137233,30.1333746034944,30.3649565709848,30.5973569724653
0.638,28.1838097687207,28.4247046239835,28.6639020436167,28.9016396259729,29.1381664054214,29.3737430931753,29.6086423030216,29.8431487684865,30.0775595585997,30.3121842999606,30.5473454132743,30.7833783729243
0.64,28.3335490406917,28.5778164204137,28.8204016476354,29.0615453524399,29.3014999270697,29.540529776802,29.7789115560767,30.0169343965783,30.2549001346241,30.4931235457749,30.7319325950691,30.9716687117034
0.642,28.4848866424159,28.7325851145428,28.9786177346196,29.2232282197373,29.4666723839638,29.7092183997892,29.9511470452005,30.1927519432618,30.4343398017477,30.6762306609679,30.9187581584249,31.1622698193951
0.644,28.637848314349,28.8890377622417,29.1385787168677,29.3867180394092,29.6337150317854,29.8798417092139,30.1253830588094,30.3706372912702,30.6159160934104,30.8615448898992,31.1078631231053,31.3552245604117
0.646,28.7924603524977,29.0472020114937,29.3003136370079,29.5520452932826,29.8026598382773,30.0524332079213,30.3016546868363,30.5506271727723,30.7996674427203,31.0491064293055,31.2992895166175,31.5505768651342
0.648,28.9487496234922,29.2071061186842,29.4638521855785,29.7192411524152,29.9735395036426,30.2270271764592,30.4799978442947,30.7327591946642,30.9856332095811,31.2389564573771,31.4930804053609,31.7483717632682
0.65,29.1067435801506,29.3687789654318,29.6292247192004,29.8883374966911,30.1463874816472,30.4036586957818,30.6604492956789,30.9170718647711,31.1738537088057,31.4311371639057,31.6892799269384,31.9486554184601
0.652,29.2664702775564,29.5322500759798,29.7964622793646,30.059366935088,30.321238001458,30.5823636707521,30.8430466802345,31.1036046189951,31.3643702392605,31.6256917815497,31.8879333236815,32.1514751642289
0.654,29.427958389667,29.6975496351724,29.965596611859,30.2323628266438,30.4981260902431,30.7631788544783,31.0278285381375,31.2923978494519,31.5572251140825,31.8226646182668,32.0890869774415,32.3568795412735
0.656,29.5912372264763,29.8647085070376,30.1366601868598,30.4073593021509,30.6770875965685,30.946141873517,31.2148343376178,31.4834929336363,31.752461692017,32.0221010909639,32.2927884457036,32.5649183362156
0.658,29.7563367517503,30.0337582540006,30.3096862197159,30.584391286608,30.8581592146217,31.131291253981,31.4041045030696,31.6769322646621,31.9501244099246,32.224047760419,32.4990864990838,32.7756426218456
0.66,29.9232876013599,30.2047311567531,30.484708692451,30.7634945224596,31.0413785092982,31.3186664485887,31.5956804441884,31.8727592826216,32.1502588165075,32.4285523675297,32.7080311602691,32.989104798937
0.662,30.0921211022341,30.3776602348052,30.6617623760166,30.9447055936573,31.2267839421856,31.5083078646952,31.7896045861814,32.0710185071155,32.3529116073105,32.6356638709508,32.9196737444677,33.2053586397032
0.664,30.2628692919583,30.5525792677461,30.8408828533227,31.1280619505748,31.4144148984849,31.7002568933476,31.985920401095,32.2717555710017,32.5581306610521,32.8454324861789,33.1340669014372,33.424459332972
0.666,30.4355649390428,30.7295228172443,31.0221065430813,31.3136019358139,31.6043117149061,31.8945559394073,32.1846724403092,32.4750172554192,32.7659650773452,33.0579097261544,33.351264659163,33.6464635311569
0.668,30.6102415638896,30.9085262498156,31.2054707244942,31.5013648109385,31.7965157085819,32.0912484527864,32.3859063682506,32.6808515261414,32.9764652158707,33.2731484434458,33.571322469264,33.8714293991098
0.67,30.7869334604844,31.089625760391,31.3910135628218,31.6913907841751,31.9910692070416,32.2903789608458,32.5896689973761,32.8893075713203,33.1896827370679,33.4912028740908,33.794297254204,34.0994166649437
0.672,30.9656757188445,31.2728583967183,31.578774135868,31.8837210391216,32.1880155792915,32.4919931020061,32.7960083244847,33.1004358406821,33.4056706444128,33.7121286831712,34.0202474563954,34.330486672918
0.674,31.1465042482523,31.4582620846305,31.7687924614213,32.0783977645069,32.3873992680499,32.6961376606242,33.0049735684159,33.3142880862407,33.6244833283557,33.9359830122,34.2492330892824,34.5647024384852
0.676,31.329455801308,31.6458756542183,31.9611095256925,32.2754641850471,32.5892658231859,32.9028606031925,33.2166152091977,33.5309174045987,33.8461766119947,34.1628245284072,34.4813157904981,34.8021287056028
0.678,31.5145679988338,31.8357388669447,32.1557673127901,32.4749645934452,32.7936619364165,33.1122111159183,33.4309850287083,33.750378280907,34.0708077985662,34.3927134760131,34.7165588771951,35.0428320064202
0.68,31.7018793556665,32.02789244374,32.3528088352795,32.6769443835838,33.000635477316,33.3242396437461,33.6481361529222,33.9727266345603,34.2984357208367,34.6257117295829,34.9550274036526,35.286880723455
0.682,31.8914293073751,32.2223780941213,32.5522781658718,32.881450084964,33.2102355306977,33.5389979308879,33.8681230958108,34.1980198667103,34.5291207924858,34.8618828495619,35.1967882212713,35.5343451543825
0.684,32.0832582379412,32.4192385463776,32.7542204702911,33.0885293984447,33.4225124354269,33.7565390629286,34.0910018049758,34.4263169096782,34.7629250615747,35.1012921400964,35.4419100410715,35.7852975795657
0.686,32.2774075084456,32.6185175788687,32.9586820413731,33.2982312333398,33.6375178247319,33.9769175105809,34.3168297090945,34.6576782783593,34.9999122661984,35.3440067092512,35.690463498818,36.0398123324632
0.688,32.4739194868014,32.8202600524845,33.1657103344476,33.5106057459346,33.8553046680798,34.2001891751627,34.5456657672614,34.8921661237115,35.2401478924288,35.5900955317384,35.9425212229003,36.2979658730587
0.69,32.6728375785792,33.0245119443158,33.3753540040617,33.7257043794842,34.0759273146884,34.4264114358789,34.7775705203162,35.1298442884282,35.4836992346567,35.8396295142834,36.1981579051061,36.5598368644643
0.692,32.8742062589728,33.2313203825902,33.5876629421052,33.9435799057622,34.2994415387496,34.6556431989903,35.0126061442506,35.3707783649002,35.7306354584518,36.0926815637556,36.4574503744331,36.8255062528589
0.694,33.0780711059531,33.4407336829275,33.8026883173985,34.1642864682284,34.5259045864427,34.8879449489591,35.2508365057946,35.6150357555763,35.9810276660622,36.3493266582039,36.7204776740908,37.0950573509329
0.696,33.2844788346627,33.6528013859752,34.0204826168111,34.3878796268916,34.755375224822,35.1233788016633,35.4923272202845,35.8626857358407,36.234948964685,36.6096419209397,36.9873211418567,37.368575925019
0.698,33.4934773331064,33.8675742964828,34.2410996879783,34.6144164049439,34.9879137926651,35.3620085597786,35.7371457119252,36.1137995195294,36.4924745376453,36.8737066978235,37.2580644939567,37.646150286101
0.7,33.7051156991937,34.0851045238832,34.4645947836912,34.8439553372501,35.2235822533755,35.6038997704328,35.9853612765613,36.3684503272155,36.7536817186287,37.1416026379163,37.5327939126521,37.9278713849039
0.702,33.9194442791949,34.3054455244462,34.6910246080342,35.0765565207778,35.462444250036,35.8491197852401,36.2370451470801,36.6267134574024,37.0186500691218,37.4134137776691,37.8115981377254,38.2138329112794
0.704,34.1365147076726,34.5286521450775,34.9204473643538,35.31228166706,35.7045651627158,36.0977378228318,36.4922705615767,36.8886663607687,37.2874614592241,37.6892266288312,38.0945685620704,38.5041313981158
0.706,34.3563799489559,34.7547806688378,35.1529228051415,35.5511941567863,35.9500121681408,36.3498250340058,36.7511128344179,37.1543887176198,37.560200152002,37.9691302702731,38.3817993315996,38.7988663300143
0.708,34.5790943402275,34.9838888622615,35.3885122839224,35.7933590966239,36.1988543018393,36.6054545696232,37.0136494303495,37.4239625187074,37.8369528915694,38.2532164439259,38.6733874497023,39.0981402569877
0.71,34.8047136362968,35.2160360245593,35.627278809243,36.0388433783758,36.4511625228865,36.8647016513879,37.2799600418009,37.6974721495915,38.1178089950874,38.5415796550561,38.9694328864944,39.4020589134566
0.712,35.0332950561366,35.4512830387913,35.8692871008583,36.2877157405889,36.7070097813732,37.1276436456533,37.5501266695478,37.9750044787244,38.402860448888,38.8343172771058,39.2700386931181,39.7107313428307
0.714,35.2648973312654,35.6896924251045,36.114603648224,36.5400468327314,36.9664710887344,37.3943601404085,37.8242337069062,38.2566489494524,38.6922020089391,39.1315296613421,39.5753111213683,40.0242700279853
0.716,35.4995807560605,35.9313283961323,36.3632967714039,36.7959092820647,37.2296235910803,37.6649330256042,38.1023680276378,38.5424976761378,38.9859313058823,39.4333202515749,39.8853597489356,40.3427910279608
0.718,35.7374072400936,36.1762569146588,36.6154366845104,37.0553777633433,37.4965466456802,37.93944657699,38.38461907776,38.8326455446204,39.2841489548863,39.73979570422,40.2002976105754,40.666414121233
0.72,35.9784403625824,36.4245457536566,36.8710955618021,37.318529071484,37.767321900758,38.2179875436411,38.6710789714636,39.1271903172456,39.5869586705771,40.0510660139982,40.520241335536,40.9952629559273
0.722,36.2227454290615,36.6762645588136,37.1303476065673,37.5854421973512,38.0420333787689,38.5006452393681,38.9618425913558,39.4262327427072,39.8944673873206,40.3672446455841,40.8453112915931,41.329465207372
0.724,36.4703895303757,36.9314849136692,37.393269122935,37.8561984068162,38.3207675633348,38.7875116382099,39.2570076932553,39.7298766709605,40.2067853851493,40.6884486715324,41.1756317360666,41.6691527434113
0.726,36.7214416041101,37.1902804074881,37.6599385907556,38.130881323258,38.6036134900278,39.0786814742256,39.5566750157851,40.0382291734836,40.5240264216471,41.0147989168379,41.511330974218,42.0144617979302
0.728,36.9759724985742,37.4527267060073,37.930436743708,38.409577013679,38.8906628412023,39.3742523458125,39.860948395019,40.3514006691782,40.8463078701203,41.3464201104997,41.8525415254504,42.3655331530685
0.73,37.2340550394641,37.7189016251984,38.2048466507963,38.6923740786244,39.1820100450866,39.6743248247912,40.1699348844575,40.6695050562211,41.173750864411,41.6834410444936,42.1994002977657,42.7225123306373
0.732,37.4957640993355,37.9888852081971,38.4832538014075,38.9793637461003,39.4777523793609,39.9790025705136,40.4837448806234,40.9926598501976,41.5064804507251,42.0259947405746,42.5520487709606,43.0855497932845
0.734,37.7611766700272,38.2627598055588,38.7657461941148,39.2706399697024,39.7779900794587,40.2883924492681,40.8024922545873,41.3209863288683,41.8446257468766,42.3742186253656,42.9106331890761,43.4548011559935
0.736,38.0303719381797,38.5406101590102,39.052414429419,39.566299531174,40.0828264518456,40.602604659267,41.1262944897508,41.6546096839436,42.1883201093732,42.7282547142155,43.2753047626508,43.8304274085394
0.738,38.3034313640083,38.8225234888752,39.3433518066339,39.8664421476311,40.392367992545,40.9217528615268,41.4552728262403,41.9936591802666,42.5377013087986,43.0882498043437,43.6462198813656,44.2125951495715
0.74,38.5804387634918,39.1085895853645,39.6386544251341,40.171170583702,40.7067245111946,41.245954316966,41.7895524122806,42.338268322827,42.8929117139744,43.4543556778234,44.0235403377085,44.6014768330368
0.742,38.8614803941531,39.3989009039307,39.9384212901943,40.4805907688484,41.0260092609399,41.5753300300685,42.129262462949,42.688575032062,43.2540984854208,43.8267293149918,44.4074335623306,44.9972510277094
0.744,39.1466450446156,39.6935526648999,40.2427544236657,40.7948119201473,41.3503390744844,41.910004899482,42.4745364267307,43.0447218279255,43.6214137786662,44.2055331189201,44.7980728718137,45.400102690649
0.746,39.43602412813,39.9926429576065,40.551758979751,41.1139466708347,41.679834506643,42.2501078759454,42.8255121603262,43.4068560232435,43.9950149579978,44.5909351516146,45.1956377296183,45.8102234554645
0.748,39.7297117802803,40.2962728492709,40.8655433661511,41.4381112049267,42.0146199837616,42.5957721279649,43.1823321121945,43.7751299269057,44.375064821283,44.9831093826739,45.6003140210396,46.2278119363308
0.75,40.0278049610854,40.6045464988722,41.1842193708786,41.7674253982583,42.3548239603931,42.9471352156853,43.5451435153422,44.1497010574827,44.7617318365363,45.3822359511721,46.0122943430546,46.6530740487684
0.752,40.3304035617325,40.9175712762873,41.5079022950503,42.1020129662982,42.7005790836435,43.304339273434,43.9140985899084,44.5307323678973,45.1551903909543,45.7885014415986,46.4317783100108,47.086223348277
0.754,40.6376105161861,41.2354578869817,41.8367110919875,42.4420016191224,43.0520223656315,43.667531201447,44.2893547561317,44.9183924818251,45.5556210531927,46.2020991747412,46.8589728761761,47.5274813879919
0.756,40.9495319179359,41.5583205025555,42.1707685129798,42.787523223955,43.4092953645302,44.0368628673188,44.6710748583226,45.3128559425423,45.9632108497128,46.6232295144659,47.2940926762436,47.9770780966219
0.758,41.2662771421625,41.8862768974708,42.5102012600848,43.1387139757114,43.7725443746954,44.4124913177582,45.0594274005142,45.7143034749949,46.3781535560875,47.0521001914159,47.7373603849709,48.4352521780236
0.76,41.5879589736145,42.2194485923003,42.8551401463654,43.495714576005,44.1419206264164,44.7945790012691,45.4545867945049,46.1229222619135,46.8006500042184,47.4889266447287,48.189007097217,48.9022515338709
0.762,41.9146937405128,42.5579610038671,43.2057202639894,43.8586704211148,44.5175804958619,45.1832940024207,45.8567336210615,46.5389062348622,47.2309084064894,47.9339323829526,48.649272729742,49.378333710992
0.764,42.2466014548149,42.9019436026626,43.5620811606454,44.2277317994383,44.8996857258339,45.5788102884157,46.2660549051046,46.962456381171,47.6691446979543,48.3873493654324,49.1184064462365,49.8637663750706
0.766,42.5838059591959,43.2515300779594,43.9243670247585,44.603054098996,45.2884036579836,45.9813079687175,46.6827444057567,47.3937810677728,48.115582897741,48.8494184055322,49.5966671071624,50.3588278125413
0.768,42.926435081122,43.6068585110603,44.292726880024,44.9847980255867,45.6839074771912,46.3909735685497,47.1070029221982,47.8330963830413,48.5704554909423,49.3203895971676,50.084323746112,50.8638074626571
0.77,43.2746207944226,43.9680715571556,44.6673147898075,45.3731298322393,46.0863764688572,46.8080003171411,47.5390386163472,48.280626497808,49.0340038323626,49.8005227662355,50.5816560745286,51.3790064818665
0.772,43.628499388786,44.3353166362922,45.0482900720039,45.7682215606481,46.4959962899103,47.2325884516516,47.9790673534492,48.7366040468255,49.506478573592,50.2900879486518,51.0889550167743,51.9047383428125
0.774,43.98821164764,44.7087461339912,45.4358175249813,46.1702512953278,46.9129592543913,47.6649455377828,48.4273130617517,49.2012705320412,49.9881401149967,50.7893658968478,51.6065232777009,52.4413294704565
0.776,44.3539030349017,45.088517612087,45.8300676652865,46.5794034312792,47.3374646345366,48.1052868081537,48.8840081125191,49.6748767491497,50.4792590843383,51.2986486167187,52.1346759450465,52.9891199180407
0.778,44.7257238911199,45.4747940304021,46.2312169778293,46.9958689560082,47.7697189783514,48.5538355195987,49.3493937217461,50.1576832390083,50.9801168438697,51.8182399371837,52.6737411291784,53.5484640858297
0.78,45.103829639563,45.8677439799117,46.6394481793189,47.4198457468056,48.209936444736,49.0108233306341,49.8237203750256,50.6499607656199,51.4910060279052,52.3484561146916,53.2240606429121,54.1197314858232
0.782,45.4883810028479,46.2675419280995,47.0549504957772,47.8515388842606,48.6583391573073,49.4764907004362,50.3072482771463,51.1519908225296,52.012231113021,52.8896264751991,53.7859907243653,54.7033075559076
0.784,45.879544230744,46.6743684772544,47.4779199550164,48.2911609830496,49.1151575781447,49.9510873107715,50.8002478281138,51.6640661696223,52.544109023224,53.4420940963601,54.3599028060593,55.2995945272171
0.786,46.277491339829,47.0884106365125,47.9085596950277,48.7389325411239,49.5806309027801,50.4348725124373,51.3030001274259,52.1864914024725,53.086969772612,54.0062165328956,54.9461843337577,55.9090123488042
0.788,46.6824003657246,47.5098621085042,48.3470802893039,49.1950823084982,50.0550074778561,50.9281157978886,51.815797508577,52.7195835565745,53.6411571482678,54.5823665883671,55.5452396388349,56.5319996740869
0.79,47.0944556286875,47.9389235915297,48.7937000901876,49.6598476769391,50.5385452429831,51.4310973018609,52.3389441059287,53.2636727489699,54.2070294363536,55.1709331368531,56.1574908683029,57.1690149139441
0.792,47.5138480133889,48.3758030982548,49.2486455914229,50.1334750919457,51.0315121984488,51.9441083319445,52.8727564562555,53.8191028600013,54.78496019463,55.7723219983364,56.783378976991,57.8205373617696
0.794,47.9407752637748,48.8207162919879,49.7121518111749,50.6162204885261,51.5341869005601,52.4674519312191,53.4175641374649,54.3862322581525,55.375339074899,56.3869568719407,57.42336478678,58.487068396289
0.796,48.3754422939626,49.2738868416815,50.1844626968781,51.108349752388,52.0468589865429,53.0014434752351,53.9737104472022,54.9654345711823,55.9785726991758,57.0152803315284,58.0779301182368,59.169132768483
0.798,48.8180615162037,49.735546796887,50.6658315533785,51.6101392082909,52.5698297310767,53.5464113058099,54.5415531242739,55.5570995070428,56.5950855937307,57.6577548885753,58.747579000491,59.8672799795593
0.8,49.2688531870121,50.2059369839816,51.1565214959487,52.1218761374418,53.1034126367118,54.1026974043185,55.1214651160763,56.1616337283686,57.225321185508,58.3148641276853,59.4328389657368,60.5820857575771
0.802,49.7280457726463,50.6853074250897,51.6568059298786,52.6438593259743,53.6479340606009,54.6706581073765,55.7138353954892,56.7794617846639,57.8697428658398,58.9871139206065,60.1342624353482,61.3141536410658
0.804,50.195876335216,51.1739177812305,52.1669690584768,53.176399646706,54.2037338801751,55.2506648680652,56.319069830994,57.4110271066751,58.528835126813,59.6750337251511,60.8524282052623,62.0641166787903
0.806,50.6725909407885,51.672037821341,52.687306421469,53.71982067656,54.7711662006216,55.843105066115,56.9375921141069,58.0567930678456,59.2031047761496,60.3791779760299,61.5879430390243,62.8326392557272
0.808,51.158445090967,52.179947918955,53.2181254659331,54.274459352222,55.3506001072541,56.4483828707598,57.5698447485804,58.7172441181909,59.8930822370006,61.1001275752798,62.3414433777092,63.623629217805
0.81,51.6537041795333,52.6979395784599,53.7597461520906,54.840666666829,55.9424204661367,57.0669201603027,58.2162901062262,59.3928869964258,60.5993229396598,61.8384914907047,63.1135971768494,64.4593323151738
0.812,52.1586439758698,53.2263159930057,54.3125015964632,55.4188084107131,56.5470287766101,57.6991575027883,58.8774115546555,60.0842520267162,61.3224088128708,62.594908471574,63.9148257774687,65.3452514934556
0.814,52.6735511370103,53.7653926363115,54.876738755108,56.0092659594881,57.1648440796897,58.3455552025724,59.5537146627131,60.7918945070321,62.0629498831454,63.3704002037745,64.7647349799694,66.2812858270631
0.816,53.1987237503173,54.3154978907949,55.4528191498795,56.6124371130448,57.7963039266526,59.0065944180149,60.2457284899287,61.516396196737,62.821585991328,64.1827394226772,65.6650628500751,67.2678921859181
0.818,53.7344719089449,54.8769737146531,56.0411196409106,57.2287369893355,58.4418654125207,59.6827783559972,60.9540069668916,62.2583669117923,63.6015131899113,65.0451758878976,66.6155861380638,68.3057215456234
0.82,54.2811183224222,55.4501763507448,56.6420332487821,57.8585989771654,59.1020062795674,60.3746335494982,61.6791303741215,63.0184462367681,64.4253182033714,65.9576759268801,67.6170836454061,69.3947696608517
0.822,54.8389989648814,56.0354770803565,57.2559700301496,58.5024757525893,59.7772260964479,61.0827112250447,62.4217069277316,63.8038465432195,65.2989185032262,66.9209665856799,68.6699547084079,70.5354814453564
0.824,55.4084637636693,56.6332630252098,57.8833580109269,59.1608403639197,60.4680475190698,61.8075887674997,63.1823744809919,64.6364423588027,66.2229038127019,67.935535500688,69.7744101276572,71.7286614995896
0.826,55.9898773313057,57.2439380013462,58.5246441814897,59.834187390815,61.1750176398894,62.5498712903708,63.9728596336026,65.5193374821262,67.1978710376208,69.0016046051882,70.9311163019038,72.974326648489
0.828,56.5836197440076,57.8679234288497,59.180295558762,60.523034183413,61.8987094329579,63.3103954253029,64.8121733572441,66.4524871464201,68.224037087217,70.1200333943507,72.1406252742729,74.2729298223049
0.83,57.190087370271,58.5056593017112,59.8508003204866,61.2279221880371,62.6397233027357,64.1059447373698,65.7017963506071,67.4369390239183,69.3025109949727,71.2911988521475,73.4031780758908,75.6249324247614
0.832,57.8096937533068,59.1576052225295,60.5366690174731,61.9494183666119,63.3991580149185,64.9507909234278,66.641941527386,68.4730481162375,70.4334076425758,72.5154922540765,74.7192948011273,77.0308046262922
0.834,58.4428705514595,59.8242415071576,61.2384358701458,62.6881167176114,64.1963164384035,65.8458487829657,67.6335509775432,69.5612843987464,71.6173072727217,73.7934921752069,76.0895048766736,78.4911612052371
0.836,59.0900685411021,60.5060703648772,61.9566601563133,63.4452998157173,65.0429379470772,66.79148680975,68.6771864339551,70.7028286447276,72.8550353942563,75.1259059627556,77.5143943782466,80.0063372424481
0.838,59.7517586869034,61.2036171601941,62.6919276977364,64.2415873777377,65.9395662256894,67.7886827336469,69.773308975979,71.8978384195559,74.147196769138,76.5133155603183,78.9945590204728,81.5767997571241
0.84,60.428433284809,61.9174317629165,63.4455095576232,65.0870122649995,66.8872739249077,68.8380381091592,70.9231177893832,73.1470190429594,75.4942566360009,77.9561733309757,80.5304114799342,83.2030564596532
0.842,61.1206071835652,62.6480899938098,64.2380576522327,65.9828560715052,67.8865047775713,69.9400909763628,72.1269494883409,74.4510956678672,76.8968884457722,79.4550993479036,82.1225210395681,84.8856254387363
