a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65,T_70
0.5,22.5299127990078,22.5858157037792,22.6404207777803,22.6938029281863,22.7460346163606,22.7971860101646,22.8473251198583,22.8965179193994,22.9448284547983,22.9923189410346,23.0390498489097,23.0850799830748,23.130466552357
0.502,22.6123141638862,22.6688771682283,22.724132611716,22.7781563274285,22.8310216922025,22.8827997790297,22.9335594929681,22.9833676923912,23.0322892972453,23.080387385837,23.1277232815337,23.1743566306302,23.2203454725119
0.504,22.6953193110684,22.7525504440453,22.808464190735,22.8631373186592,22.9166441287836,22.9690566079962,23.020444565021,23.0708757516107,23.1204159707001,23.1691291730567,23.2170775438246,23.2643215802237,23.3109201615457
0.506,22.7789349152363,22.8368423323152,22.8934224416449,22.9487529538466,23.0029091027948,23.0559637981679,23.1079877613583,23.1590496465994,23.2092161490091,23.2585521010969,23.3071205591451,23.3549828807345,23.4021987945686
0.508,22.8631677495947,22.9217597350414,22.9790143945647,23.0350103906623,23.0898238990229,23.143528761141,23.1961966202146,23.2478970422005,23.2986976237393,23.3486640885132,23.3978603734571,23.4463487061064,23.494189674243
0.51,22.9480246877002,23.0073096570298,23.065247184864,23.1219168944762,23.1773959124021,23.2317590211106,23.2850787948815,23.3374257207803,23.3888683064576,23.4394731763509,23.4893051577187,23.5384273578046,23.5869012333002
0.512,23.0335127053313,23.0934992078151,23.152128055146,23.209479840396,23.2656326501105,23.3206622170264,23.3746420559215,23.4276435845005,23.4797362310624,23.5309875305369,23.5814632103366,23.6312272673305,23.6803420371182
0.514,23.1196388823995,23.18033560363,23.2396643572752,23.2977067153543,23.3545417337164,23.4102461047973,23.4648942934319,23.5185586576435,23.5713095561697,23.6232154443277,23.6743429596768,23.7247569987948,23.7745207863588
0.516,23.2064104049043,23.2678261694195,23.3278635544514,23.3866051202419,23.4441309013718,23.5005185595467,23.5558435193628,23.6101790889914,23.6635965675551,23.7161653408147,23.7679529666338,23.8190252515525,23.8694463196689
0.518,23.2938345669316,23.3559783409007,23.4167332233304,23.476182772091,23.5344080100585,23.5914875779207,23.6474978698874,23.7025131542605,23.7566056806532,23.8098457754886,23.8623019272611,23.9140408629002,23.9651276164454
0.52,23.3819187726979,23.4447996666695,23.5062810561944,23.5664475063083,23.6253810378843,23.6831612804491,23.7398656078284,23.7955692585937,23.8503454431151,23.9042654388643,23.9573986754645,24.0098128108375,24.0615737996667
0.522,23.4706705386406,23.5342978103549,23.5965148631709,23.6574072789598,23.7170580864337,23.775547913962,23.8329551251414,23.8893559391107,23.9448245374277,23.9994331591687,24.053252185759,24.1063502168954,24.1587941387927
0.524,23.5600974955561,23.6244805528238,23.6874425745037,23.7490701691082,23.8094473831731,23.8686558540629,23.9267749454564,23.9838818675189,24.0400517835942,24.0953579050924,24.149871576092,24.2036623490322,24.2567980527341
0.526,23.6502073907866,23.7153557944356,23.779072242876,23.8414443812052,23.9025572839118,23.9624936076599,24.0213337266795,24.0791558527861,24.1360361418789,24.1920487886068,24.2472661107351,24.3017586245993,24.355595112895
0.528,23.7410080904582,23.8069315573496,23.8714120457881,23.9345382475394,23.9963962753215,24.0570698155565,24.1166402636562,24.1751868438775,24.2327867156178,24.28951506785,24.3454452032451,24.4006486133798,24.4551950462889
0.53,23.8325075817693,23.8992159878855,23.96447028799,24.0283602307419,24.0909729775146,24.1523932551044,24.2127034908984,24.2719839325574,24.3303127540967,24.3877661500815,24.4444184194967,24.5003420407002,24.5556077387309
0.532,23.9247139753328,23.9922173589393,24.0582554039711,24.1229189263504,24.1862961466843,24.2484728429184,24.3095324853765,24.3695563562587,24.4286236554988,24.4868115947094,24.5441954807903,24.6008487906194,24.656843238109
0.534,24.0176355075729,24.0859440724555,24.1527759605089,24.2182230654346,24.2823746778066,24.3453176376575,24.4071364693783,24.4679135010218,24.527728969924,24.5866611163908,24.6447862670344,24.7021789091949,24.7589117577362
0.536,24.1112805431777,24.1804046619572,24.2480406592773,24.3142815172838,24.3792176074076,24.4429368428714,24.5055248134374,24.567064904504,24.6276384024813,24.6873245882078,24.7462008200072,24.8043426078304,24.8618236797849
0.538,24.2056575776089,24.2756077951365,24.3440583395174,24.411103292158,24.4768341163963,24.5413398099165,24.604707039332,24.6670202590632,24.728361816457,24.7888120449227,24.8484493466986,24.9073502667068,24.9655895588078
0.54,24.3007752396714,24.3715622765055,24.440837980771,24.5086975441054,24.5752335329667,24.6405360409425,24.7046928231566,24.7677894149159,24.8299092365612,24.8911336863122,24.9515422227346,25.0112124382976,25.0702201253468
0.542,24.3966422941429,24.4682770501107,24.5383887056808,24.607073573848,24.6744253355685,24.7405351919503,24.8054919984692,24.8693823833735,24.9322908522534,24.9942998805851,25.0554899958871,25.1159398509729,25.1757262896319
0.544,24.4932676444664,24.5657612023124,24.6367197828561,24.7062408317355,24.7744191559516,24.8413470759261,24.9071145595154,24.9718093401576,25.035517021151,25.0983211678842,25.1603033896722,25.2215434126938,25.282119145374
0.546,24.5906603355069,24.6640239646301,24.7358406298094,24.8062089207726,24.8752247822833,24.9429816660516,25.0095706645314,25.0750806287981,25.1395982725228,25.2032082638768,25.2659933070374,25.3280342148002,25.3894099736538
0.548,24.6888295563731,24.7630747166569,24.8357608159622,24.9069875997181,24.9768521623425,25.0454490989924,25.1128706391293,25.1792067641153,25.244545310869,25.3089720634343,25.3725708341432,25.4354235358939,25.4976102469096
0.55,24.7877846433085,24.8629229890441,24.9364900657255,25.0085867862612,25.0793114067926,25.1487596782688,25.2170249797662,25.2841984357884,25.3503690195918,25.4156236444051,25.4800472442394,25.5437228458214,25.6067316330271
0.552,24.8875350826507,24.9635784665583,25.0380382616544,25.1110165602748,25.1826127925343,25.2529238777096,25.3220443572997,25.3900665120147,25.4570804647575,25.5231742714826,25.5884340016408,25.6529438097578,25.7167859995337
0.554,24.9880905138632,25.0650509912126,25.1404154476802,25.2142871671495,25.2867667661418,25.3579523449918,25.4279396206325,25.4968220432595,25.5646908989549,25.6316354001719,25.6977427658037,25.7630982923957,25.8277854179023
0.556,25.0894607326406,25.1673505654752,25.2436318324223,25.3184090212098,25.3917839473853,25.4638559052692,25.5347218004486,25.6044762661016,25.6732117652503,25.7410186808574,25.8079853955074,25.8741983622421,25.9397421679647
0.558,25.19165569409,25.2704873555556,25.3476977925816,25.4233927092149,25.4976751328399,25.5706455648917,25.6424021130436,25.7130406071763,25.7826547012448,25.851335962975,25.9191739531436,25.9862562960269,26.0526687424415
0.56,25.2946855159896,25.3744716947731,25.4526238764182,25.5292489939476,25.6044512995864,25.6783325152188,25.7509919642526,25.8225266872183,25.8930315432345,25.9625992992913,26.0313207091163,26.0992845832252,26.1665778515895
0.562,25.3985604821284,25.4793140870075,25.5584208073155,25.6359888178923,25.7121236090046,25.7869281365293,25.8605029534779,25.9329463252088,26.0043543304783,26.074820950294,26.1444381463565,26.2132959306986,26.2814824279711
0.564,25.5032910457277,25.5850252102369,25.665099487434,25.7436233070058,25.8207034106629,25.896444002031,25.9709468778191,26.0443115426292,26.1166353095754,26.1880133886957,26.258538964954,26.3283032674576,26.3973956313497
0.566,25.6088878329482,25.6916159201624,25.772671001456,25.8521637745837,25.9302022463061,26.0068918819716,26.0823357363103,26.1566345678236,26.2298869389574,26.302189304056,26.3736360869121,26.4443197495501,26.514330853715
0.568,25.715361646484,25.7990972539251,25.8811466204256,25.9616217252241,26.040631853946,26.1182837478572,26.194681734266,26.269927840476,26.3441218934963,26.4173616075237,26.4897426610259,26.5613587650787,26.6323017244409
0.57,25.8227234692464,25.9074804339155,25.9905378056856,26.0720088588932,26.1520041720556,26.2306317767769,26.3079972877393,26.3842040162025,26.4593530692342,26.5335434367048,26.6068720678904,26.6794339393516,26.7513221155826
0.572,25.9309844681412,26.0167768716801,26.1008562129142,26.1833370750943,26.2643313438724,26.3439483558413,26.4222950280969,26.4994759712652,26.5755935882367,26.6507481606584,26.7250379250422,26.7985591401715,26.871406147315
0.574,26.0401559979402,26.1269981719263,26.2121136962654,26.2956184771439,26.3776257218117,26.4582460867357,26.5375878067131,26.6157568074084,26.6928568035746,26.7689893850259,26.8442540922371,26.9187484832656,26.9925681935176
0.576,26.1502496052514,26.2381561366309,26.3243223126157,26.4088653765587,26.4918998719957,26.5735377903918,26.6538886997869,26.7330598568237,26.8111563044381,26.8882809572963,26.9645346768704,27.0400163378626,27.1148228875117
0.578,26.2612770325905,26.3502627692517,26.437494325919,26.5230902975556,26.6071665788994,26.6898365117821,26.7712110132863,26.8513986872459,26.930505921387,27.0086369722134,27.0858940395429,27.1623773324203,27.2381851279526
0.58,26.3732502225556,26.4633302790496,26.5516422116763,26.6383059816696,26.7234388501194,26.807155524841,26.8895682880241,26.9707871071851,27.0509197317415,27.1300717773276,27.2083467997768,27.2858463605092,27.3626700848833
0.582,26.4861813221101,26.577371085521,26.6667786615192,26.7545253924916,26.840729921267,26.9255083375155,27.0089743048673,27.0912391712984,27.172412065118,27.2525999786986,27.3319078418879,27.4104385868563,27.4882932059546
0.584,26.6000826869756,26.6923978229453,26.7829165879151,26.8717617205313,26.9590532609914,27.04490869695,27.1294430900872,27.2127691859058,27.2949975091144,27.3762364467527,27.4565923210174,27.5361694535561,27.6150702228166
0.586,26.714966886138,26.8084233450517,26.9000691289944,26.9900283882082,27.0784225761357,27.1653705948104,27.2509889208521,27.3353917146558,27.4186909151499,27.5009963222996,27.5824156693298,27.6630546864508,27.7430171576874
0.588,26.8308467064715,26.925460729807,27.0182496535054,27.1093390549744,27.1988518170304,27.2869082727494,27.3736263308683,27.4591215843432,27.5435074044635,27.6268950227145,27.7093936023809,27.7911103016894,27.8721503301047
0.59,26.9477351574835,27.0435232843302,27.1374717659002,27.2297076225745,27.3203551829285,27.4095362280204,27.4973701161742,27.5839738908868,27.6694623742772,27.7539482482902,27.8375421256625,27.9203526124677,28.0024863638664
0.592,27.0656454761829,27.1626245499364,27.2577493115556,27.3511482404453,27.4429471275875,27.5332692192426,27.6222353410916,27.7099640054694,27.7965715041288,27.882171988765,27.9668775413289,28.0507982359577,28.134042194166
0.594,27.1845911320783,27.2827783073148,27.3790963821335,27.4736753112611,27.5666423650007,27.6581222723223,27.7482373443397,27.8371075808475,27.9248507623789,28.0115825300321,28.0974164551119,28.1824641004312,28.2668350749299
0.596,27.3045858323066,27.4039985818437,27.5015273210847,27.597303496628,27.6914558752856,27.7841106865371,27.8753917453174,27.9654205578348,28.0543164129001,28.1421964610361,28.2291757834289,28.3153674525847,28.4008825863627
0.598,27.4256435268997,27.526299649049,27.6250567293013,27.7220477229331,27.8174029107317,27.9112500407855,28.0037144505582,28.0949191719651,28.1849850219513,28.2740306808631,28.3621727606925,28.4495258650719,28.5362026427077
0.6,27.5477784141906,27.6496960402088,27.7496994709214,27.8479231873526,27.9444990020145,28.0395562000093,28.1332216603644,28.225619960342,28.3168734652452,28.4071024060307,28.4964249468268,28.584957244251,28.6728135002294
0.602,27.6710049463652,27.7742025481089,27.8754706792924,27.9749453640237,28.0727599645801,28.1690453217943,28.2639298756259,28.3575397686793,28.4499989352154,28.5414291779841,28.6319502349975,28.7216798381533,28.8107337654265
0.604,27.7953378351632,27.8998342329548,28.0023857630959,28.103130010387,28.2022019052063,28.2997338631534,28.3958559048295,28.4906957585401,28.5843789484883,28.6770288708061,28.7687668595638,28.8597122446822,28.9499824034818
0.606,27.9207920577336,28.0266064284453,28.1304604126418,28.232493173703,28.3328412287464,28.4316385875,28.5290168712655,28.6251054147802,28.7200313535674,28.8139196991468,28.9068934042583,28.9990734200476,29.0905787469581
0.608,28.0473828626493,28.1545347480112,28.2597106063348,28.3630511977498,28.4646946450599,28.5647765718165,28.6634302204375,28.7607865532027,28.8569743387381,28.9521202263815,29.0463488106035,29.1397826874469,29.2325425047477
0.61,28.1751257760858,28.2836350912262,28.39015261732,28.494820729707,28.5977791761387,28.6991652140255,28.7991137276825,28.8977573284318,28.9952264401977,29.0916493730042,29.1871523865725,29.2818597459981,29.3758937712854
0.612,28.3040366081699,28.4139236503948,28.521803020314,28.6278187272323,28.7321121634334,28.8348222405697,28.9360855060077,29.0360362420115,29.1348065504217,29.232526425264,29.3293238155024,29.4253246799359,29.5206530360322
0.614,28.4341314595026,28.5454169173232,28.6546786986258,28.7620624657373,28.8677112753864,28.9717657142067,29.074364014153,29.1756421507379,29.2757339267709,29.3747710440538,29.4728831652692,29.5701979680786,29.6668411932407
0.616,28.5654267278635,28.678131690278,28.7887968513752,28.8975695458682,29.0045945151801,29.1100140420283,29.2139680648837,29.3165942752327,29.4180282003502,29.5184032740589,29.6178508977321,29.7165004935749,29.8144795520118
0.618,28.6979391151008,28.8120850811413,28.9241750009148,29.0343579011998,29.1427802287054,29.2495859837087,29.3549168335244,29.4589122087661,29.5617093851262,29.6634435531753,29.7642478784586,29.8642535539417,29.9635898466518
0.62,28.8316856342146,28.9472945227658,29.0608310004622,29.1724458061471,29.2822871127596,29.3905006599917,29.4972298667403,29.6026159263378,29.7067978873127,29.809912722206,29.9120953867381,30.0134788714017,30.1141942473412
0.622,28.9666836166387,29.0837777765384,29.1987830419491,29.3118518841058,29.4231342234801,29.5327775614242,29.6409270915749,29.747725794024,29.8533145150342,29.957832034846,30.061415125895,30.1641986035321,30.2663153711269
0.624,29.1029507197281,29.221552940159,29.338049664095,29.4525951158253,29.5653409850228,29.676436557344,29.7860288247525,29.8942625786014,30.0012804882756,30.1072231679653,30.2122292339116,30.3164353542354,30.4199762932477
0.626,29.2405049344581,29.3606384556402,29.4786497607135,29.5946948480249,29.7089271984932,29.8214979051308,29.9325557822558,30.0422474574558,30.1507174491292,30.2581082322009,30.3645602943726,30.4702121850423,30.5752005588064
0.628,29.3793645933435,29.5010531175378,29.6206025892572,29.7381708022599,29.8539130511383,29.9679822597302,30.0805290891865,30.1917020287863,30.3016474723493,30.410509782868,30.5184313477406,30.6255526267614,30.7320121947998
0.63,29.5195483785836,29.6428160814175,29.763927779612,29.883043084047,30.0003191258094,30.115910683459,30.2299702899198,30.3426483221154,30.4540930762244,30.5644508312024,30.6738659029763,30.782480691485,30.8904357225203
0.632,29.6610753304423,29.7859468725668,29.9086453431462,30.0293321922573,30.1481664107038,30.2653046561019,30.3809013585628,30.4951088091157,30.608077233779,30.7199548559457,30.8308879495151,30.9410208849661,31.0504961703427
0.634,29.8039648558692,29.9304653949611,30.0547756820262,30.1770590287865,30.2974763093963,30.4161860853109,30.5333447097271,30.6491064147636,30.763623384317,30.8770458152849,30.9895219696125,31.1011982193781,31.2122190869092
0.636,29.9482367373719,30.076391940491,30.2023395988051,30.326244908512,30.4482706511697,30.5685773173154,30.6873232096278,30.8046645288332,30.9207554453174,31.03574815916,31.1497929510719,31.263038226474,31.3756305547276
0.638,30.0939111421464,30.2237471984612,30.3513583062962,30.4769115695453,30.6005717016552,30.7225011479574,30.8428601875186,30.9618070177407,31.0794978246972,31.196086841953,31.3117264003694,31.4265669711556,31.540757204199
0.64,30.241008631476,30.3725522653698,30.5018534377392,30.6290811837934,30.7544021737934,30.8779808340598,30.999979447477,31.1205582367531,31.239875433452,31.3580873355709,31.4753483561885,31.5918110654719,31.7076262280893
0.642,30.389550170406,30.5228286549779,30.6538470572704,30.782776367836,30.9097852391271,31.0350401051427,31.1587052805506,31.2809430425744,31.4019136986911,31.521775642938,31.6406854033819,31.75879768306,31.8762653964615
0.644,30.5395571377057,30.6745983086791,30.8073616707077,30.938020194133,31.0667445394387,31.193703175498,31.3190624772783,31.4429868063222,31.5656385770787,31.6871783119132,31.8077646873737,31.9275545740453,32.0467030720865
0.646,30.6910513361264,30.8278836061799,30.9624202366602,31.0948362025717,31.2253041987426,31.3539947566359,31.4810763405999,31.6067154269088,31.7310765686975,31.8543224496465,31.9766139290206,32.098110080419,32.2189682263502
0.648,30.8440550029659,30.9827073765018,31.1190461779759,31.253248412367,31.3854888356472,31.5159400701174,31.6447726991676,31.772155344843,31.8982547313507,32.0232357373914,32.147261439948,32.2704931519102,32.3930904556749
0.65,30.9985908209508,31.1390929093164,31.2772633935376,31.4132813343275,31.5473235760988,31.6795648607855,31.8101779210752,31.9393335564667,32.0672006953168,32.1939464457913,32.3197361383787,32.4447333623714,32.5690999984758
0.652,31.1546819294473,31.2970639666256,31.4370962704207,31.5749599834992,31.7108340665218,31.8448954104111,31.9773189280196,32.1082776286431,32.2379426785765,32.3664834506561,32.4940675654739,32.6208609266965,32.7470277526716
0.654,31.3123519360122,31.4566447947984,31.598569696425,31.7383098922022,31.8760464873686,32.0119585517671,32.1462232099097,32.2790157139122,32.4105095025271,32.5408762492485,32.6702859022042,32.7989067182927,32.9269052937723
0.656,31.4716249282964,31.617860136978,31.7617090729953,31.9033571234734,32.0429875670961,32.1807816831487,32.3169188399421,32.4515765661334,32.5849306082041,32.717154977099,32.8484219867726,32.9789022871257,33.1087648935639
0.658,31.6325254863134,31.7807352458725,31.926540328543,32.0701282849307,32.2116845965824,32.3513927833541,32.4894344901575,32.6259895566308,32.7612360730289,32.8953504253694,33.0285073326095,33.1608798783629,33.2926395394161
0.66,31.7950786950855,31.945295896942,32.0930899321854,32.2386505430746,32.3821654440013,32.5238204271443,32.6637994474989,32.8022846908618,32.9394566281023,33.0754940587867,33.2105741469618,33.344872451635,33.4785629542353
0.662,31.9593101576825,32.1115684019982,32.2613849079166,32.4089516380415,32.5544585701716,32.6980938012003,32.8400436303883,32.9804926256287,33.1196236760654,33.2576180341683,33.3946553501001,33.530913700942,33.6665696170883
0.664,32.1252460086659,32.2795796232299,32.4314528492264,32.5810598988284,32.7285930443987,32.8742427205939,33.018197605843,33.1606446868538,33.3017693095488,33.441755219562,33.5807845951665,33.7190380752287,33.856694784525
0.666,32.292912927954,32.4493569876717,32.6033219341841,32.7550042590037,32.904598560826,33.0522976457956,33.1982926071512,33.3427728879394,33.4859263302332,33.6279392140246,33.7689962886898,33.9092807996549,34.0489745126251
0.668,32.4623381551235,32.620928502131,32.7770209410035,32.9308142729245,33.0825054553179,33.2322897002358,33.3803605521297,33.5269099487359,33.6721282685457,33.8162043680644,33.9593256117931,34.1016778975895,34.2434456798001
0.67,32.633549504163,32.7943227685908,32.9525792641086,33.108520132478,33.2623447228922,33.4142506884437,33.5644340619834,33.7130893151414,33.8604094040159,34.0065858047729,34.1518085421217,34.2962662133558,34.4401460103795
0.672,32.8065753786967,32.9695690001064,33.130026930718,33.2881526843685,33.4441480357238,33.5982131147845,33.7505464807938,33.901345179357,34.0508047863184,34.1991194416742,34.3464818765205,34.4930834357597,34.639114099014
0.674,32.9814447876933,33.1466970372145,33.3093946179674,33.4697434479687,33.6279477617419,33.7842102028188,33.9387318956572,34.091712500824,34.243350257028,34.3938420133194,34.5433832544899,34.6921681224309,34.8403894359271
0.676,33.1581873616812,33.3257373648732,33.4907136705911,33.6533246337593,33.8137769838437,33.9722759153077,34.1290251575012,34.2842270278705,34.438082472117,34.5907910946564,34.7425511824523,34.893559725011,35.0440124330518
0.678,33.336833369487,33.5067211299542,33.6740161191843,33.8389291623777,34.0016695197476,34.16244497489,34.3214619026038,34.4789253200938,34.6350389252231,34.7900051252076,34.9440250588623,35.0972986152232,35.2500244510879
0.68,33.5174137355177,33.689680159308,33.859334699068,34.0265906843004,34.1916599425122,34.3547528854563,34.5160785748449,34.6758447715103,34.8342579717207,34.9915234340851,35.1478452001945,35.3034261118591,35.4584678275172
0.682,33.6999600576079,33.8746469784235,34.0467028697793,34.2163436001839,34.3837836017465,34.5492359542498,34.7129124487182,34.8750236345016,35.0357788536253,35.1953862658807,35.3540528678444,35.5119845087206,35.6693859056176
0.684,33.8845046254526,34.0616548307057,34.2361548352133,34.4082230818892,34.5780766455386,34.7459313147206,34.9120016531343,35.0765010445907,35.239641725368,35.4016348074651,35.5626902959817,35.7230171035577,35.8828230645177
0.686,34.0710804396498,34.2507376973954,34.4277255644397,34.6022650942177,34.7745760431318,34.9448769501653,35.1133851960472,35.2803170460806,35.4458876804736,35.6103112157337,35.7738007203938,35.9365682280417,36.0988247503347
0.688,34.2597212313741,34.441930318155,34.6214508132229,34.7985064173858,34.9733196083779,35.1461117181819,35.3171029899374,35.486512618592,35.6545587791803,35.8214586463385,35.9874284083621,36.1526832788199,36.3174375084429
0.69,34.4504614827081,34.6352682123488,34.8173671462717,34.9969846702692,35.1743460239988,35.3496753759753,35.5231958781867,35.6951297045353,35.8656980770395,36.0351212834473,36.2036186896136,36.371408749695,36.5387090169198
0.692,34.6433364476568,34.8307877010423,35.0155119602488,35.1977383344458,35.3776948666892,35.5556086065459,35.7317056623808,35.9062112375577,36.0793496545379,36.2513443705734,36.4224179883938,36.5927922649796,36.7626881212209
0.694,34.8383821738708,35.0285259297515,35.2159235075702,35.400806779071,35.5834066330946,35.7639530457982,35.9426751305788,36.1198011720039,36.2955586477823,36.4701742425205,36.6438738567085,36.8168826140731,36.9894248701358
0.696,35.0356355251077,35.2285208919707,35.418640921026,35.6062302866186,35.7915227667005,35.9747513106083,36.1561480865894,36.335944513434,36.5143712802949,36.6916583584907,36.8680350087841,37.0437297873171,37.2189705530815
0.698,35.2351342044612,35.4308114535114,35.6237042392561,35.8140500795227,36.0020856856702,36.1880470278885,36.3721693802958,36.5546873502434,36.7358348959634,36.9158453364051,37.0949513567997,37.2733850131822,37.4513777387915
0.7,35.4369167783865,35.6354373776831,35.8311544331158,36.0243083477575,36.2151388116702,36.4038848646919,36.5907849390732,36.7760768864297,36.9599979931973,37.1427849884893,37.3246740479447,37.5059007968446,37.6867003154606
0.702,35.6410227015578,35.8424393513525,36.0410334329675,36.2370482773938,36.4307265997254,36.6223105593998,36.812041800346,37.0001614755581,37.1869102603409,37.3725283581776,37.5572555028613,37.7413309602151,37.9250682877995
0.704,35.8474923425876,36.0518590119153,36.2533841569373,36.4523140801735,36.6488945691453,36.8433709540382,37.0359881453319,37.2269906559737,37.4166226123978,37.6051277583952,37.7927494555312,37.9798565536149,38.1669287897605
0.706,36.0563670106466,36.2637389752193,36.4682505401751,36.670151024143,36.869689335569,37.0671140277709,37.262673334025,37.4566151873175,37.6491872291239,37.8406368112766,38.031414330344,38.2219946025173,38.41263348559
0.708,36.2676889830177,36.4781228644767,36.6856775651618,36.8906054653919,37.0931586441733,37.2935889316199,37.4921479414701,37.6890870883999,37.8846878021829,38.0794568652619,38.2738316706652,38.4680347609281,38.6622430693826
0.71,36.481501533626,36.6950553402086,36.9057112931065,37.1137248809426,37.3193514040971,37.5228460244655,37.7244637953856,37.9245365129423,38.1235511397551,38.3220114600731,38.5201052231167,38.7180175513973,38.9158696069944
0.712,36.6978489625821,36.9145821312636,37.1283988964796,37.3395579028402,37.5483177241304,37.7549369103822,37.9597320619984,38.1634322430598,38.3662852234332,38.5684339681869,38.770296984272,38.971970108182,39.1735431305146
0.714,36.9167766267842,37.1367500669561,37.353788692731,37.5681543534942,37.7801089497261,37.9900770336167,38.1986344291356,38.4061385663875,38.6128844884861,38.8188654202366,39.0244700564849,39.2299558475123,39.4353047914216
0.716,37.1383309716203,37.3616071103719,37.5819301792432,37.7995652823256,38.0149858454111,38.228804765593,38.4413475547533,38.6527494017925,38.863412240772,39.0732826310539,39.2826989099047,39.4920393057949,39.7012194504411
0.718,37.3625595638197,37.5892023928906,37.8128740695722,38.0340655071587,38.2535208453637,38.4713780668099,38.6879349218097,38.903357942699,39.1179329380608,39.3317504373111,39.5450944228815,39.75828615944,39.9713531023729
0.72,37.5895111255004,37.8195862499771,38.0469277561006,38.2722706357451,38.4958669428319,38.7178981604945,38.9384611918311,39.1579641955799,39.3765122108883,39.5943348429198,39.8116617789109,40.0287632450789,40.245772896063
0.722,37.8192355694657,38.0530680037489,38.284739955663,38.5142868390088,38.7420961844498,38.9683552325873,39.1930029585244,39.4166344232989,39.6392665859034,39.8611030400412,40.0824684978815,40.3035385801806,40.5245471547693
0.724,38.0520430943755,38.2903090559715,38.5263815923768,38.760179457787,38.9923603139721,39.2228157115948,39.4516875648181,39.6794361055168,39.9062295507867,40.1321234305152,40.3575833032301,40.5827183733868,40.8077453969279
0.726,38.288607537197,38.531373725667,38.7718908467425,39.0100637568814,39.246628227951,39.4813472719063,39.7145067031946,39.9464379609903,40.1774492827345,40.4074656477175,40.6370761435353,40.8663319698957,41.0954383573305
0.728,38.5289841124166,38.7763029251558,39.0213348160625,39.2640074281594,39.5049682211594,39.7440188570301,39.9815297512504,40.217709970321,40.452996100388,40.6872133195077,40.9210182145424,41.1544485812168,41.387698008721
0.73,38.7732171338465,39.0251643400932,39.274811278141,39.5220255774682,39.76744988213,40.0109508233295,40.2528273730934,40.4933508977492,40.7329416009517,40.9714487578242,41.2094819816284,41.4471409382477,41.6845975838213
0.732,39.0213748276223,39.2780736596751,39.5324265106494,39.7841884681873,40.0341441175568,40.2821803559847,40.528471543218,40.7734248531929,41.017358683585,41.2602157644041,41.5025412027185,41.7444830572231,41.986211597796
0.734,39.273596564875,39.5351065148829,39.7941798385371,40.0505677077914,40.3051231772007,40.5577582229242,40.8085355708704,41.0579799983679,41.3063215732683,41.5535888915839,41.8002709516618,42.046550262813,42.2926158711652
0.736,39.5299167493175,39.7962768466639,40.0601434728829,40.3212362734837,40.580518686982,40.8377584465071,41.0930941249126,41.3470913581349,41.5999058451538,41.851644034093,42.1027476420799,42.3534192116842,42.6038875531772
0.738,39.790368627403,40.0616575553518,40.3303910220565,40.5962777300158,40.8603441633891,41.1222564362343,41.3822232591983,41.6408353346587,41.8981884494129,42.1544584535764,42.4100490516961,42.6651679165377,42.9201051456491
0.74,40.0550257436955,40.3313229667418,40.6049975187054,40.8758057450056,41.1446725969898,41.4113290148834,41.676000438472,41.9392897329641,42.2012477365905,42.4621108036155,42.722254347158,42.9818757706296,43.2413485272887
0.742,40.323963097215,40.6053488598977,40.8840394473118,41.1598434922476,41.4335816133559,41.7050544451878,41.9745056906393,42.2425337870173,42.5091634834787,42.7746811552593,43.0394441093651,43.3036235727899,43.5676989785063
0.744,40.5972571701216,40.883815529728,41.1676164093216,41.4484694337374,41.7271503076975,42.0035124570706,42.2778280850669,42.5506481863455,42.8220169195222,43.0922510230768,43.361700359311,43.6304935529478,43.8992392067295
0.746,40.8750356231339,41.1668513585761,41.4558100114129,41.7417635315232,42.0254592729178,42.306784275447,42.5860315819912,42.8637151032051,43.1398907537664,43.4149033917435,43.689106584454,43.9625715478274,44.2360533722312
0.748,41.1573385027952,41.454476626566,41.7486699039978,42.0398072766068,42.328590628258,42.6149526486093,42.8991992854154,43.1818182203139,43.4628692023622,43.7427227431739,44.0217477656282,44.2999911614823,44.578227114484
0.75,41.444229306699,41.7467729372946,42.0462783868866,42.3426837184564,42.6366280485469,42.9281018772064,43.2174204152372,43.5050427591581,43.791038016639,44.0758034273943,44.3597104045062,44.6427978330359,44.9258475790513
0.752,41.7357904645382,42.0438234891691,42.3487193519204,42.6504774951475,42.949656794068,43.2463178438334,43.5407950347461,43.8334755088897,44.1244845117614,44.4142689967214,44.7030825516275,44.9910800672343,45.27900344503
0.754,42.0321060352368,42.345713106836,42.6560783140928,42.9632748641453,43.2677637410603,43.5696880432453,43.8694017485045,44.1672048558258,44.4632975959806,44.758173918484,45.0519538350058,45.3449279418265,45.6377927287965
0.756,42.3332617394074,42.6525282732903,42.96844244334,43.2811637337443,43.5910374128663,43.8983016132087,44.2033303076654,44.5063208135667,44.8075678004962,45.1076092450547,45.4064154893277,45.704433136534,46.0023918188414
0.758,42.6393449925181,42.9643571626807,43.285900597017,43.604233695182,43.9195680117447,44.2322493660078,44.5426721330101,44.8509398791465,45.1573873099424,45.4626676770102,45.7666455945742,46.0696889626209,46.3728124837298
